"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2023-2024","01/13/2024","Barton","Conference Carolinas","St. Thomas Aquinas @Atlantic City, NJ","W 3-0",3,NA,31,13,86,0.209,27,7,10,31,5,4,14,NA,49,NA
"2023-2024","01/13/2024","Barton","Conference Carolinas","Sacred Heart @Atlantic City, NJ","W 3-2",5,NA,40,24,124,0.129,38,NA,16,30,4,6,14,1,63,NA
"2023-2024","01/26/2024","Barton","Conference Carolinas","Randolph-Macon @Virginia Beach, VA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/27/2024","Barton","Conference Carolinas","East. Mennonite @Virginia Beach, VA","W 3-0",3,NA,37,9,81,0.346,32,4,8,35,2,2,14,1,50,1
"2023-2024","01/27/2024","Barton","Conference Carolinas","@ Va. Wesleyan","W 3-0",3,NA,39,10,84,0.345,39,2,10,36,3,2,8,2,47,1
"2023-2024","02/09/2024","Barton","Conference Carolinas","@ Lees-McRae","W 3-0",3,NA,38,10,79,0.354,36,5,8,24,3,1,18,NA,53,NA
"2023-2024","02/10/2024","Barton","Conference Carolinas","@ King (TN)","L 0-3",3,NA,34,14,96,0.208,33,1,6,39,4,2,6,4,40,NA
"2023-2024","02/16/2024","Barton","Conference Carolinas","@ Belmont Abbey","L 1-3",4,NA,37,24,123,0.106,35,3,14,43,8,2,11,NA,47.5,NA
"2023-2024","02/17/2024","Barton","Conference Carolinas","@ North Greenville","L 1-3",4,NA,28,18,113,0.088,26,5,13,31,9,1,16,NA,42,6
"2023-2024","02/22/2024","Barton","Conference Carolinas","Warner","W 3-0",3,NA,33,14,91,0.209,29,5,11,38,2,7,10,NA,50,NA
"2023-2024","02/23/2024","Barton","Conference Carolinas","Emmanuel (GA)","W 3-2",5,NA,48,24,134,0.179,44,1,6,45,4,8,18,NA,66,1
"2023-2024","02/24/2024","Barton","Conference Carolinas","Erskine","L 2-3",5,NA,49,23,145,0.179,45,2,7,53,3,5,12,NA,62,NA
"2023-2024","03/01/2024","Barton","Conference Carolinas","King (TN)","W 3-0",3,NA,35,14,82,0.256,31,2,4,29,3,4,12,NA,47,NA
"2023-2024","03/02/2024","Barton","Conference Carolinas","Lees-McRae","W 3-0",3,NA,42,18,87,0.276,36,3,3,34,NA,3,6,NA,51,NA
"2023-2024","03/08/2024","Barton","Conference Carolinas","@ LIU","L 0-3",3,NA,26,20,93,0.065,24,3,7,29,6,1,10,NA,35,NA
"2023-2024","03/09/2024","Barton","Conference Carolinas","@ LIU","L 0-3",3,NA,32,21,96,0.115,31,2,12,27,3,1,8,NA,39,1
"2023-2024","03/13/2024","Barton","Conference Carolinas","@ Queens (NC)","L 2-3",5,NA,46,25,130,0.162,44,1,8,46,9,NA,12,2,62,NA
"2023-2024","03/22/2024","Barton","Conference Carolinas","North Greenville","W 3-2",5,NA,61,16,145,0.31,57,4,12,49,3,2,18,NA,76,NA
"2023-2024","03/23/2024","Barton","Conference Carolinas","Belmont Abbey","L 0-3",3,NA,27,23,87,0.046,27,2,12,22,3,2,6,NA,34,NA
"2023-2024","03/26/2024","Barton","Conference Carolinas","Va. Wesleyan","W 3-0",3,NA,30,10,71,0.282,26,5,17,20,2,2,8,NA,41,NA
"2023-2024","03/27/2024","Barton","Conference Carolinas","Mount Olive","L 0-3",3,NA,29,22,93,0.075,28,3,4,35,5,2,12,NA,40,NA
"2023-2024","04/05/2024","Barton","Conference Carolinas","@ Erskine","L 0-3",3,NA,32,18,104,0.135,29,5,8,32,7,1,12,3,44,NA
"2023-2024","04/06/2024","Barton","Conference Carolinas","@ Emmanuel (GA)","W 3-2",5,NA,51,23,152,0.184,51,4,7,61,6,4,27,NA,72.5,NA
"2023-2024","04/11/2024","Barton","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,38,16,92,0.239,36,2,10,34,5,3,4,NA,45,NA
"2023-2024","04/16/2024","Barton","Conference Carolinas","@#4 Mount Olive 2024 CC MVB Tournament","L 2-3",5,NA,35,24,114,0.096,34,4,10,38,5,5,8,1,48,1
"2023-2024","01/12/2024","Belmont Abbey","Conference Carolinas","FDU @Atlantic City, NJ","W 3-2",5,NA,52,17,118,0.297,47,9,23,42,4,4,24,NA,77,NA
"2023-2024","01/12/2024","Belmont Abbey","Conference Carolinas","St. Thomas Aquinas @Atlantic City, N.J.","W 3-0",3,NA,34,18,74,0.216,32,5,10,32,1,NA,13,1,45.5,NA
"2023-2024","01/13/2024","Belmont Abbey","Conference Carolinas","Sacred Heart @Atlantic City, N.J.","W 3-0",3,NA,35,9,74,0.351,33,8,11,20,1,1,8,2,48,NA
"2023-2024","01/24/2024","Belmont Abbey","Conference Carolinas","Queens (NC)","L 1-3",4,NA,44,17,117,0.231,43,5,20,44,9,2,13,4,57.5,NA
"2023-2024","01/31/2024","Belmont Abbey","Conference Carolinas","Benedict","W 3-0",3,NA,40,12,68,0.412,40,5,11,25,1,2,10,1,52,NA
"2023-2024","02/06/2024","Belmont Abbey","Conference Carolinas","@ North Greenville","L 1-3",4,NA,37,15,97,0.227,36,4,25,32,6,5,17,1,54.5,NA
"2023-2024","02/10/2024","Belmont Abbey","Conference Carolinas","Emmanuel (GA)","W 3-0",3,NA,41,17,90,0.267,38,3,15,33,1,1,14,2,52,3
"2023-2024","02/16/2024","Belmont Abbey","Conference Carolinas","Barton","W 3-1",4,NA,51,19,119,0.269,50,8,15,55,4,4,18,1,72,NA
"2023-2024","02/17/2024","Belmont Abbey","Conference Carolinas","Mount Olive","W 3-0",3,NA,50,9,96,0.427,48,5,18,33,3,4,9,1,63.5,NA
"2023-2024","02/20/2024","Belmont Abbey","Conference Carolinas","@ King (TN)","W 3-2",5,NA,51,14,113,0.327,48,6,21,36,9,3,18,2,69,NA
"2023-2024","02/23/2024","Belmont Abbey","Conference Carolinas","@ Lees-McRae","W 3-1",4,NA,50,19,114,0.272,47,4,16,33,3,1,22,2,66,NA
"2023-2024","02/27/2024","Belmont Abbey","Conference Carolinas","North Greenville","W 3-1",4,NA,52,20,117,0.274,49,7,26,43,2,2,15,1,68.5,NA
"2023-2024","03/01/2024","Belmont Abbey","Conference Carolinas","@ Erskine","W 3-2",5,NA,58,20,137,0.277,57,5,10,46,3,3,25,NA,78.5,NA
"2023-2024","03/07/2024","Belmont Abbey","Conference Carolinas","Pepperdine","L 0-3",3,NA,25,13,87,0.138,24,1,13,28,6,NA,9,1,30.5,NA
"2023-2024","03/15/2024","Belmont Abbey","Conference Carolinas","Tusculum","W 3-1",4,NA,49,23,115,0.226,48,4,14,42,3,3,18,4,65,NA
"2023-2024","03/16/2024","Belmont Abbey","Conference Carolinas","Charleston (WV)","L 2-3",5,NA,41,20,108,0.194,39,4,18,35,5,1,20,5,56,1
"2023-2024","03/22/2024","Belmont Abbey","Conference Carolinas","@ Mount Olive","W 3-0",3,NA,44,17,94,0.287,35,6,11,34,3,2,12,NA,58,NA
"2023-2024","03/23/2024","Belmont Abbey","Conference Carolinas","@ Barton","W 3-0",3,NA,37,12,73,0.342,34,3,15,27,2,3,10,NA,48,NA
"2023-2024","03/27/2024","Belmont Abbey","Conference Carolinas","@ Emmanuel (GA)","W 3-2",5,NA,66,31,152,0.23,64,5,14,51,NA,1,20,NA,82,1
"2023-2024","04/03/2024","Belmont Abbey","Conference Carolinas","Lees-McRae","W 3-0",3,NA,37,11,75,0.347,32,9,11,29,2,NA,9,2,50.5,NA
"2023-2024","04/06/2024","Belmont Abbey","Conference Carolinas","King (TN)","W 3-0",3,NA,43,12,102,0.304,42,2,17,43,4,NA,2,3,46,NA
"2023-2024","04/09/2024","Belmont Abbey","Conference Carolinas","@ Queens (NC)","W 3-1",4,NA,51,26,135,0.185,48,6,10,52,6,1,12,3,64,NA
"2023-2024","04/11/2024","Belmont Abbey","Conference Carolinas","Erskine","W 3-1",4,NA,51,12,106,0.368,48,3,15,38,3,4,10,1,63,1
"2023-2024","04/19/2024","Belmont Abbey","Conference Carolinas","#4 Mount Olive @North Charleston, SC (2024 CC MVB Tournament)","W 3-0",3,NA,46,9,89,0.416,42,3,12,37,5,NA,12,1,55,NA
"2023-2024","04/20/2024","Belmont Abbey","Conference Carolinas","#2 North Greenville @North Charleston, SC (2024 CC MVB Tournament)","W 3-1",4,NA,46,17,118,0.246,40,7,9,42,3,3,16,2,64,NA
"2023-2024","04/30/2024","Belmont Abbey","Conference Carolinas","@#2 Long Beach St. 2024 NC MVB Championship","L 0-3",3,NA,25,14,85,0.129,23,NA,10,24,4,NA,10,3,30,1
"2023-2024","01/10/2024","Emmanuel (GA)","Conference Carolinas","@ Hawaii","L 0-3",3,NA,16,18,65,-0.031,15,1,11,18,12,3,7,1,23.5,NA
"2023-2024","01/12/2024","Emmanuel (GA)","Conference Carolinas","@ Hawaii","L 0-3",3,NA,12,21,57,-0.158,11,3,7,9,NA,NA,NA,NA,15,NA
"2023-2024","01/19/2024","Emmanuel (GA)","Conference Carolinas","@ Charleston (WV)","L 0-3",3,NA,25,20,76,0.066,25,3,13,23,5,2,2,NA,31,1
"2023-2024","01/26/2024","Emmanuel (GA)","Conference Carolinas","@ Lincoln Memorial","L 0-3",3,NA,28,11,60,0.283,26,NA,9,14,7,NA,8,NA,32,2
"2023-2024","01/29/2024","Emmanuel (GA)","Conference Carolinas","@ Edward Waters","W 3-1",4,NA,49,14,95,0.368,47,6,16,25,2,4,NA,3,59,NA
"2023-2024","02/03/2024","Emmanuel (GA)","Conference Carolinas","Lincoln Memorial","L 1-3",4,NA,50,28,141,0.156,48,6,15,47,4,2,11,2,63.5,2
"2023-2024","02/06/2024","Emmanuel (GA)","Conference Carolinas","@ Erskine","L 1-3",4,NA,47,24,121,0.19,45,3,12,51,7,2,12,5,58,2
"2023-2024","02/09/2024","Emmanuel (GA)","Conference Carolinas","@ Tusculum","L 0-3",3,NA,32,19,89,0.146,28,1,13,25,5,2,13,NA,41.5,2
"2023-2024","02/10/2024","Emmanuel (GA)","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,22,17,82,0.061,26,1,16,27,3,2,11,4,30.5,NA
"2023-2024","02/13/2024","Emmanuel (GA)","Conference Carolinas","Fort Valley St.","W 3-0",3,NA,44,14,87,0.345,42,5,15,31,8,1,13,NA,56.5,NA
"2023-2024","02/13/2024","Emmanuel (GA)","Conference Carolinas","Truett-McConnell","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","02/16/2024","Emmanuel (GA)","Conference Carolinas","King (TN)","W 3-0",3,NA,40,10,86,0.349,35,4,15,32,3,1,13,2,51.5,NA
"2023-2024","02/17/2024","Emmanuel (GA)","Conference Carolinas","Lees-McRae","W 3-1",4,NA,53,14,105,0.371,50,5,18,36,NA,2,21,4,70.5,1
"2023-2024","02/20/2024","Emmanuel (GA)","Conference Carolinas","Edward Waters","W 3-0",3,NA,33,12,81,0.259,33,4,13,29,3,1,10,NA,43,NA
"2023-2024","02/23/2024","Emmanuel (GA)","Conference Carolinas","@ Barton","L 2-3",5,NA,70,30,151,0.265,62,4,24,52,1,3,12,NA,83,NA
"2023-2024","02/24/2024","Emmanuel (GA)","Conference Carolinas","@ Mount Olive","L 1-3",4,NA,48,15,109,0.303,44,6,17,28,7,2,10,NA,61,NA
"2023-2024","02/27/2024","Emmanuel (GA)","Conference Carolinas","Erskine","L 0-3",3,NA,31,20,100,0.11,31,2,12,34,2,1,16,1,42,1
"2023-2024","02/28/2024","Emmanuel (GA)","Conference Carolinas","Reinhardt","L 0-3",3,NA,33,11,71,0.31,32,4,10,16,5,2,12,3,45,1
"2023-2024","03/01/2024","Emmanuel (GA)","Conference Carolinas","@ North Greenville","L 1-3",4,NA,41,18,120,0.192,38,7,22,42,6,1,10,3,54,1
"2023-2024","03/07/2024","Emmanuel (GA)","Conference Carolinas","@ Fort Valley St.","L 0-3",3,NA,29,18,82,0.134,28,3,17,22,3,NA,6,NA,35,NA
"2023-2024","03/08/2024","Emmanuel (GA)","Conference Carolinas","@ Talladega","W 3-0",3,NA,41,13,68,0.412,39,3,10,24,2,3,14,NA,54,1
"2023-2024","03/19/2024","Emmanuel (GA)","Conference Carolinas","Talladega","W 3-0",3,NA,37,15,80,0.275,33,5,13,29,1,1,10,NA,48,1
"2023-2024","03/22/2024","Emmanuel (GA)","Conference Carolinas","@ Lees-McRae","W 3-2",5,NA,51,19,114,0.281,50,NA,20,37,2,2,16,2,61,1
"2023-2024","03/23/2024","Emmanuel (GA)","Conference Carolinas","@ King (TN)","L 0-3",3,NA,43,25,106,0.17,43,1,9,37,3,1,4,2,47,NA
"2023-2024","03/27/2024","Emmanuel (GA)","Conference Carolinas","Belmont Abbey","L 2-3",5,NA,55,24,142,0.218,54,NA,6,51,5,2,22,NA,68,2
"2023-2024","03/28/2024","Emmanuel (GA)","Conference Carolinas","Tusculum","W 3-0",3,NA,39,11,79,0.354,36,2,3,35,2,2,12,NA,49,NA
"2023-2024","04/05/2024","Emmanuel (GA)","Conference Carolinas","Mount Olive","L 1-3",4,NA,50,24,130,0.2,46,3,12,36,6,2,10,NA,60,NA
"2023-2024","04/06/2024","Emmanuel (GA)","Conference Carolinas","Barton","L 2-3",5,NA,69,28,NA,0.244,NA,6,13,NA,4,3,18,NA,NA,1
"2023-2024","04/11/2024","Emmanuel (GA)","Conference Carolinas","North Greenville","L 2-3",5,NA,48,26,125,0.176,45,5,14,42,3,3,12,NA,62,NA
"2023-2024","01/10/2024","Erskine","Conference Carolinas","@ Tusculum","W 3-0",3,NA,40,17,79,0.291,39,2,14,24,1,4,4,NA,48,NA
"2023-2024","01/12/2024","Erskine","Conference Carolinas","Edward Waters","L 2-3",5,NA,56,20,117,0.308,52,9,16,29,1,4,16,2,77,NA
"2023-2024","01/19/2024","Erskine","Conference Carolinas","Benedict","W 3-0",3,NA,39,8,68,0.456,38,8,13,27,1,1,10,NA,53,1
"2023-2024","01/20/2024","Erskine","Conference Carolinas","@ Queens (NC)","L 0-3",3,NA,30,19,77,0.143,30,1,7,20,4,1,8,1,36,NA
"2023-2024","01/24/2024","Erskine","Conference Carolinas","Tusculum","W 3-0",3,NA,45,15,79,0.38,43,4,16,33,2,NA,8,1,53,1
"2023-2024","01/26/2024","Erskine","Conference Carolinas","@ Benedict","W 3-0",3,NA,34,11,65,0.354,33,8,8,25,1,2,2,NA,45,NA
"2023-2024","02/02/2024","Erskine","Conference Carolinas","Lincoln Memorial","L 1-3",4,NA,34,31,95,0.032,32,8,16,21,7,1,8,3,47,1
"2023-2024","02/06/2024","Erskine","Conference Carolinas","Emmanuel (GA)","W 3-1",4,NA,54,16,130,0.292,50,7,20,41,3,NA,22,NA,72,NA
"2023-2024","02/10/2024","Erskine","Conference Carolinas","North Greenville","L 2-3",5,NA,48,16,123,0.26,47,6,16,44,7,NA,14,3,61,NA
"2023-2024","02/16/2024","Erskine","Conference Carolinas","Lees-McRae","W 3-0",3,NA,37,13,72,0.333,29,3,14,21,2,1,8,NA,45,NA
"2023-2024","02/17/2024","Erskine","Conference Carolinas","King (TN)","W 3-0",3,NA,39,11,65,0.431,34,5,14,25,1,1,8,NA,49,NA
"2023-2024","02/23/2024","Erskine","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,26,14,67,0.179,25,3,11,11,9,NA,NA,NA,29,NA
"2023-2024","02/24/2024","Erskine","Conference Carolinas","@ Barton","W 3-2",5,NA,NA,32,NA,0.238,67,3,17,60,2,3,4,NA,80,NA
"2023-2024","02/27/2024","Erskine","Conference Carolinas","@ Emmanuel (GA)","W 3-0",3,NA,42,22,104,0.192,40,2,12,42,2,NA,16,NA,52,NA
"2023-2024","03/01/2024","Erskine","Conference Carolinas","Belmont Abbey","L 2-3",5,NA,66,31,153,0.229,63,3,13,50,5,1,7,NA,73.5,1
"2023-2024","03/07/2024","Erskine","Conference Carolinas","Lindenwood @Lebanon, IL","L 1-3",4,NA,37,19,93,0.194,34,6,24,20,9,1,5,1,46.5,NA
"2023-2024","03/08/2024","Erskine","Conference Carolinas","@ McKendree","L 0-3",3,NA,17,27,78,-0.128,16,2,9,26,3,NA,2,1,20,NA
"2023-2024","03/22/2024","Erskine","Conference Carolinas","@ King (TN)","W 3-0",3,NA,37,17,91,0.22,35,2,14,36,NA,NA,14,1,46,NA
"2023-2024","03/23/2024","Erskine","Conference Carolinas","@ Lees-McRae","W 3-0",3,NA,35,16,75,0.253,33,6,10,27,4,1,10,NA,47,NA
"2023-2024","03/27/2024","Erskine","Conference Carolinas","@ North Greenville","L 0-3",3,NA,27,12,69,0.217,27,NA,9,18,8,NA,6,1,30,NA
"2023-2024","04/05/2024","Erskine","Conference Carolinas","Barton","W 3-0",3,NA,40,11,94,0.309,39,7,11,42,5,3,11,1,55.5,NA
"2023-2024","04/06/2024","Erskine","Conference Carolinas","Mount Olive","W 3-0",3,NA,40,18,97,0.227,37,5,12,35,1,3,11,1,53.5,3
"2023-2024","04/11/2024","Erskine","Conference Carolinas","@ Belmont Abbey","L 1-3",4,NA,49,21,113,0.248,48,3,17,35,3,2,4,2,56,NA
"2023-2024","04/16/2024","Erskine","Conference Carolinas","#6 King (TN) 2024 CC MVB Tournament","L 1-3",4,NA,52,19,114,0.289,50,6,16,39,3,NA,18,2,67,NA
"2023-2024","01/12/2024","King (TN)","Conference Carolinas","@ NJIT","L 0-3",3,NA,14,22,62,-0.129,13,4,10,10,6,1,2,NA,20,1
"2023-2024","01/13/2024","King (TN)","Conference Carolinas","@ Penn St.","L 0-3",3,NA,20,16,72,0.056,20,2,12,11,4,2,4,1,26,1
"2023-2024","01/18/2024","King (TN)","Conference Carolinas","Tusculum","L 2-3",5,NA,60,25,153,0.229,57,6,14,52,3,2,11,7,73.5,1
"2023-2024","01/26/2024","King (TN)","Conference Carolinas","@ McKendree","L 0-3",3,NA,27,18,87,0.103,25,3,13,31,2,2,6,3,35,1
"2023-2024","01/27/2024","King (TN)","Conference Carolinas","@ Lindenwood","L 0-3",3,NA,25,9,67,0.239,24,3,14,19,11,1,NA,NA,29,NA
"2023-2024","02/02/2024","King (TN)","Conference Carolinas","@ Long Beach St.","L 0-3",3,NA,21,17,59,0.068,19,1,11,11,7,1,4,NA,25,NA
"2023-2024","02/03/2024","King (TN)","Conference Carolinas","@ Long Beach St.","L 0-3",3,NA,27,21,76,0.079,26,1,21,13,3,1,4,1,31,NA
"2023-2024","02/09/2024","King (TN)","Conference Carolinas","Mount Olive","L 1-3",4,NA,41,24,98,0.173,41,4,17,26,6,4,15,1,56.5,NA
"2023-2024","02/10/2024","King (TN)","Conference Carolinas","Barton","W 3-0",3,NA,53,14,116,0.336,51,4,18,42,1,2,8,3,63,2
"2023-2024","02/14/2024","King (TN)","Conference Carolinas","@ Lincoln Memorial","L 0-3",3,NA,34,16,79,0.228,29,2,11,14,7,NA,2,NA,37,NA
"2023-2024","02/16/2024","King (TN)","Conference Carolinas","@ Emmanuel (GA)","L 0-3",3,NA,28,22,87,0.069,27,3,11,33,4,NA,7,1,34.5,NA
"2023-2024","02/17/2024","King (TN)","Conference Carolinas","@ Erskine","L 0-3",3,NA,23,18,68,0.074,21,1,12,14,5,2,10,1,31,NA
"2023-2024","02/20/2024","King (TN)","Conference Carolinas","Belmont Abbey","L 2-3",5,NA,50,25,119,0.21,47,9,21,36,6,1,6,5,63,NA
"2023-2024","02/24/2024","King (TN)","Conference Carolinas","North Greenville","W 3-0",3,NA,40,12,80,0.35,36,3,18,25,4,1,10,1,49,2
"2023-2024","03/01/2024","King (TN)","Conference Carolinas","@ Barton","L 0-3",3,NA,41,21,95,0.211,38,3,13,28,2,3,6,NA,50,NA
"2023-2024","03/02/2024","King (TN)","Conference Carolinas","@ Mount Olive","L 1-3",4,NA,46,19,116,0.233,44,5,20,39,7,2,15,2,60.5,NA
"2023-2024","03/15/2024","King (TN)","Conference Carolinas","Warner","W 3-0",3,NA,39,13,74,0.351,38,8,20,22,3,1,16,1,56,NA
"2023-2024","03/16/2024","King (TN)","Conference Carolinas","Talladega","W 3-0",3,NA,41,9,68,0.471,41,4,14,22,NA,NA,12,1,51,NA
"2023-2024","03/19/2024","King (TN)","Conference Carolinas","Lincoln Memorial","L 0-3",3,NA,38,10,74,0.378,38,2,13,21,4,1,6,3,44,NA
"2023-2024","03/22/2024","King (TN)","Conference Carolinas","Erskine","L 0-3",3,NA,28,19,85,0.106,28,NA,14,29,2,4,8,2,36,1
"2023-2024","03/23/2024","King (TN)","Conference Carolinas","Emmanuel (GA)","W 3-0",3,NA,38,14,94,0.255,35,3,11,31,1,3,19,3,53.5,NA
"2023-2024","03/27/2024","King (TN)","Conference Carolinas","Lees-McRae","W 3-0",3,NA,29,12,70,0.243,24,7,22,18,2,1,10,2,42,1
"2023-2024","04/03/2024","King (TN)","Conference Carolinas","@ North Greenville","L 0-3",3,NA,28,14,79,0.177,25,2,11,30,5,NA,4,6,32,NA
"2023-2024","04/06/2024","King (TN)","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,35,13,96,0.229,33,4,17,43,2,1,6,4,43,1
"2023-2024","04/09/2024","King (TN)","Conference Carolinas","@ Tusculum","L 0-3",3,NA,37,23,92,0.152,34,2,12,21,NA,1,4,3,42,NA
"2023-2024","04/11/2024","King (TN)","Conference Carolinas","@ Lees-McRae","L 0-3",3,NA,40,16,87,0.276,37,5,16,23,8,NA,4,NA,47,NA
"2023-2024","04/16/2024","King (TN)","Conference Carolinas","@#3 Erskine 2024 CC MVB Tournament","W 3-1",4,NA,63,17,128,0.359,56,3,20,38,6,1,6,2,70,NA
"2023-2024","04/19/2024","King (TN)","Conference Carolinas","#2 North Greenville @North Charleston, SC (2024 CC MVB Tournament)","L 1-3",4,NA,40,23,111,0.153,38,5,10,33,7,3,20,3,58,1
"2023-2024","01/11/2024","Lees-McRae","Conference Carolinas","@ Penn St.","L 0-3",3,NA,18,15,54,0.056,18,1,14,14,11,NA,6,1,22,NA
"2023-2024","01/12/2024","Lees-McRae","Conference Carolinas","@ Saint Vincent","L 2-3",5,NA,61,30,162,0.191,54,7,16,69,4,4,4,1,74,NA
"2023-2024","01/14/2024","Lees-McRae","Conference Carolinas","@ Charleston (WV)","L 0-3",3,NA,17,18,69,-0.014,16,1,9,15,8,1,10,NA,24,NA
"2023-2024","01/17/2024","Lees-McRae","Conference Carolinas","@ Queens (NC)","L 1-3",4,NA,28,NA,90,-0.067,28,7,13,30,5,4,10,5,44,1
"2023-2024","01/19/2024","Lees-McRae","Conference Carolinas","@ Roanoke","L 2-3",5,NA,46,24,113,0.195,43,9,15,44,10,1,16,1,64,3
"2023-2024","01/20/2024","Lees-McRae","Conference Carolinas","Southern Va. @Salem, VA","L 0-3",3,NA,23,14,78,0.115,21,2,9,21,6,1,6,NA,29,2
"2023-2024","01/20/2024","Lees-McRae","Conference Carolinas","Wittenberg @Salem, VA","W 3-0",3,NA,39,16,119,0.193,30,4,17,40,1,4,6,NA,50,2
"2023-2024","02/09/2024","Lees-McRae","Conference Carolinas","Barton","L 0-3",3,NA,28,20,78,0.103,26,3,10,26,5,2,8,1,37,2
"2023-2024","02/10/2024","Lees-McRae","Conference Carolinas","Mount Olive","L 0-3",3,NA,34,18,78,0.205,32,3,9,22,5,1,8,3,42,NA
"2023-2024","02/16/2024","Lees-McRae","Conference Carolinas","@ Erskine","L 0-3",3,NA,18,21,67,-0.045,18,2,12,21,3,1,8,2,25,1
"2023-2024","02/17/2024","Lees-McRae","Conference Carolinas","@ Emmanuel (GA)","L 1-3",4,NA,46,22,110,0.218,44,NA,17,34,5,2,10,1,53,1
"2023-2024","02/20/2024","Lees-McRae","Conference Carolinas","North Greenville","L 0-3",3,NA,22,24,68,-0.029,22,NA,15,16,4,NA,6,NA,25,NA
"2023-2024","02/23/2024","Lees-McRae","Conference Carolinas","Belmont Abbey","L 1-3",4,NA,43,24,111,0.171,41,3,12,37,4,2,12,1,54,3
"2023-2024","02/24/2024","Lees-McRae","Conference Carolinas","@ Lincoln Memorial","L 0-3",3,NA,29,16,81,0.16,27,3,6,17,4,1,6,NA,36,1
"2023-2024","02/27/2024","Lees-McRae","Conference Carolinas","@ Tusculum","L 1-3",4,NA,32,26,97,0.062,29,NA,9,22,10,2,6,1,37,NA
"2023-2024","03/01/2024","Lees-McRae","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,29,19,74,0.135,27,1,11,20,5,2,6,NA,35,NA
"2023-2024","03/02/2024","Lees-McRae","Conference Carolinas","@ Barton","L 0-3",3,NA,24,23,81,0.012,23,NA,5,27,3,2,16,NA,34,NA
"2023-2024","03/08/2024","Lees-McRae","Conference Carolinas","Campbellsville","L 1-3",4,NA,37,28,91,0.099,37,2,15,38,5,1,11,NA,45.5,NA
"2023-2024","03/09/2024","Lees-McRae","Conference Carolinas","Life (GA) @Laurinburg, NC","L 0-3",3,NA,34,21,85,0.153,33,1,10,18,2,NA,NA,NA,35,NA
"2023-2024","03/09/2024","Lees-McRae","Conference Carolinas","@ St. Andrews","L 0-3",3,NA,25,27,76,-0.026,25,NA,10,18,6,NA,6,NA,28,NA
"2023-2024","03/19/2024","Lees-McRae","Conference Carolinas","Tusculum","L 0-3",3,NA,20,22,70,-0.029,20,3,6,22,6,1,4,1,26,1
"2023-2024","03/22/2024","Lees-McRae","Conference Carolinas","Emmanuel (GA)","L 2-3",5,NA,55,32,138,0.167,54,2,21,36,NA,NA,16,3,65,2
"2023-2024","03/23/2024","Lees-McRae","Conference Carolinas","Erskine","L 0-3",3,NA,26,20,78,0.077,24,4,13,21,6,2,12,NA,38,NA
"2023-2024","03/27/2024","Lees-McRae","Conference Carolinas","@ King (TN)","L 0-3",3,NA,17,21,58,-0.069,16,2,18,20,7,3,6,1,25,NA
"2023-2024","03/30/2024","Lees-McRae","Conference Carolinas","Thomas More","L 2-3",5,NA,47,28,119,0.16,44,5,20,31,7,4,16,NA,64,1
"2023-2024","04/03/2024","Lees-McRae","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,27,12,79,0.19,28,2,15,25,9,NA,4,2,31,NA
"2023-2024","04/06/2024","Lees-McRae","Conference Carolinas","@ North Greenville","L 0-3",3,NA,25,17,67,0.119,24,1,11,17,9,NA,8,3,30,NA
"2023-2024","04/11/2024","Lees-McRae","Conference Carolinas","King (TN)","W 3-0",3,NA,36,13,81,0.284,34,8,8,27,5,1,6,NA,48,NA
"2023-2024","01/13/2024","Mount Olive","Conference Carolinas","Roanoke @Ashland, VA","W 3-0",3,NA,25,10,58,0.259,21,6,10,19,3,NA,10,NA,36,NA
"2023-2024","01/13/2024","Mount Olive","Conference Carolinas","@ Randolph-Macon","W 3-0",3,NA,34,7,69,0.391,31,7,17,37,2,2,6,1,46,NA
"2023-2024","01/18/2024","Mount Olive","Conference Carolinas","@ Queens (NC)","L 0-3",3,NA,30,13,77,0.221,27,3,5,20,7,1,2,3,35,NA
"2023-2024","01/26/2024","Mount Olive","Conference Carolinas","East. Mennonite @Virginia Beach, VA","W 3-1",4,NA,44,14,104,0.288,39,8,23,38,4,3,6,4,58,NA
"2023-2024","01/26/2024","Mount Olive","Conference Carolinas","@ Va. Wesleyan","W 3-1",4,NA,52,20,115,0.278,47,7,20,44,4,2,15,2,68.5,NA
"2023-2024","01/27/2024","Mount Olive","Conference Carolinas","St. Andrews @Virginia Beach, VA","W 3-0",3,NA,37,15,86,0.256,33,NA,10,38,1,3,8,1,54,NA
"2023-2024","01/27/2024","Mount Olive","Conference Carolinas","Randolph-Macon @Virginia Beach, VA","W 3-0",3,NA,43,10,79,0.418,41,6,11,24,4,3,9,2,56.5,NA
