"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2024-2025","04/03/2025","UC Santa Barbara","Big West","Long Beach St.","L 1-3",4,NA,42,21,96,0.219,38,4,14,33,7,2,6,2,51,NA
"2024-2025","04/04/2025","UC Santa Barbara","Big West","@ Long Beach St.","L 0-3",3,NA,21,20,82,0.012,19,NA,13,18,5,2,4,2,25,NA
"2024-2025","04/10/2025","UC Santa Barbara","Big West","UC Irvine","L 2-3",5,NA,67,17,129,0.388,60,8,18,33,6,1,6,NA,79,NA
"2024-2025","04/12/2025","UC Santa Barbara","Big West","@ UC Irvine","L 0-3",3,NA,28,17,80,0.138,28,2,15,32,11,1,8,3,35,NA
"2024-2025","04/18/2025","UC Santa Barbara","Big West","Hawaii","L 1-3",4,NA,50,19,116,0.267,49,4,15,38,8,1,21,4,65.5,NA
"2024-2025","04/19/2025","UC Santa Barbara","Big West","Hawaii","W 3-0",3,NA,47,11,99,0.364,42,7,14,23,4,2,8,1,60,NA
"2024-2025","04/24/2025","UC Santa Barbara","Big West","#4 UC San Diego @Honolulu, HI (2025 MVB Big West Tournament)","L 2-3",5,NA,64,25,143,0.273,61,6,14,44,5,2,23,5,83.5,NA
"2024-2025","01/10/2025","Barton","Conference Carolinas","@ Barry","L 0-3",3,NA,27,15,95,0.126,22,7,14,31,8,2,18,2,45,NA
"2024-2025","01/11/2025","Barton","Conference Carolinas","@ Barry","L 0-3",3,NA,31,24,109,0.064,29,6,13,39,2,NA,22,NA,48,NA
"2024-2025","01/19/2025","Barton","Conference Carolinas","Tusculum @Charlotte, NC","W 3-1",4,NA,53,16,117,0.316,52,4,7,35,8,4,12,NA,67,NA
"2024-2025","01/19/2025","Barton","Conference Carolinas","@ Queens (NC)","L 1-3",4,NA,37,23,103,0.136,35,4,10,33,9,3,8,3,48,NA
"2024-2025","01/24/2025","Barton","Conference Carolinas","Marymount (VA) @Virginia Beach, VA","W 3-0",3,NA,26,7,55,0.345,23,8,14,17,4,1,12,NA,41,NA
"2024-2025","01/25/2025","Barton","Conference Carolinas","Hood @Virginia Beach, VA","W 3-0",3,NA,32,9,69,0.333,28,12,10,21,4,2,10,NA,51,NA
"2024-2025","01/25/2025","Barton","Conference Carolinas","St. Norbert @Virginia Beach, VA","W 3-2",5,NA,53,27,153,0.17,47,4,9,61,7,7,18,3,73,NA
"2024-2025","01/28/2025","Barton","Conference Carolinas","Catawba","L 2-3",5,NA,46,18,109,0.257,43,5,16,45,7,2,12,NA,59,NA
"2024-2025","01/30/2025","Barton","Conference Carolinas","Edward Waters","W 3-1",4,NA,43,10,105,0.314,43,8,12,35,5,NA,10,NA,66,NA
"2024-2025","02/07/2025","Barton","Conference Carolinas","Lees-McRae","W 3-0",3,NA,35,10,85,0.294,32,8,7,37,3,2,10,NA,50,NA
"2024-2025","02/08/2025","Barton","Conference Carolinas","King (TN)","W 3-0",3,NA,48,12,111,0.324,45,2,6,53,1,1,16,NA,59,NA
"2024-2025","02/14/2025","Barton","Conference Carolinas","@ North Greenville","W 3-0",3,NA,31,17,90,0.156,29,2,8,38,2,4,10,NA,42,NA
"2024-2025","02/15/2025","Barton","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,28,21,93,0.075,27,1,13,31,1,NA,2,4,30,NA
"2024-2025","02/22/2025","Barton","Conference Carolinas","@ Long Beach St.","L 0-3",3,NA,17,17,65,NA,17,NA,8,23,9,1,NA,NA,18,NA
"2024-2025","02/23/2025","Barton","Conference Carolinas","@ Long Beach St.","L 0-3",3,NA,26,13,58,0.224,25,1,8,11,NA,1,2,NA,29,NA
"2024-2025","02/28/2025","Barton","Conference Carolinas","@ Emmanuel (GA)","W 3-0",3,NA,40,9,106,0.292,37,3,12,39,1,5,8,NA,52,NA
"2024-2025","03/01/2025","Barton","Conference Carolinas","@ Erskine","W 3-1",4,NA,58,27,144,0.215,54,1,13,54,3,4,14,2,70,NA
"2024-2025","03/07/2025","Barton","Conference Carolinas","@ Catawba","L 0-3",3,NA,37,16,99,0.212,36,2,12,30,4,2,19,1,50.5,1
"2024-2025","03/14/2025","Barton","Conference Carolinas","Belmont Abbey","L 1-3",4,NA,34,25,121,0.074,34,3,13,44,6,4,6,NA,44,NA
"2024-2025","03/15/2025","Barton","Conference Carolinas","North Greenville","W 3-0",3,NA,39,9,86,0.349,38,1,9,36,2,1,4,NA,43,NA
"2024-2025","03/18/2025","Barton","Conference Carolinas","Mount Olive","L 0-3",3,NA,24,14,75,0.133,23,2,6,20,11,4,10,NA,35,NA
"2024-2025","03/21/2025","Barton","Conference Carolinas","@ King (TN)","W 3-0",3,NA,33,16,84,0.202,31,4,6,30,1,1,16,NA,46,NA
"2024-2025","03/22/2025","Barton","Conference Carolinas","@ Lees-McRae","W 3-0",3,NA,31,4,57,0.474,29,6,5,25,4,3,12,NA,46,NA
"2024-2025","03/28/2025","Barton","Conference Carolinas","Erskine","W 3-2",5,NA,56,27,155,0.187,56,NA,9,NA,4,5,14,NA,68,NA
"2024-2025","03/29/2025","Barton","Conference Carolinas","Emmanuel (GA)","W 3-0",3,NA,41,12,97,0.299,39,3,14,34,5,2,8,NA,50,NA
"2024-2025","04/04/2025","Barton","Conference Carolinas","Lincoln Memorial","L 0-3",3,NA,21,19,69,0.029,19,2,15,21,9,2,2,NA,26,NA
"2024-2025","04/12/2025","Barton","Conference Carolinas","@ Mount Olive","L 1-3",4,NA,48,19,119,0.244,42,6,20,38,5,5,10,1,64,NA
"2024-2025","04/16/2025","Barton","Conference Carolinas","#6 King (TN) 2025 MVB Conf. Carolinas Tournament","W 3-0",3,NA,40,10,87,0.345,37,3,15,42,NA,4,8,NA,51,NA
"2024-2025","04/25/2025","Barton","Conference Carolinas","#2 Belmont Abbey @Bristol, TN (2025 MVB Conf. Carolinas Tournament)","L 0-3",3,NA,34,15,89,0.213,33,4,10,23,5,1,6,NA,42,NA
"2024-2025","01/10/2025","Belmont Abbey","Conference Carolinas","Lincoln Memorial","L 1-3",4,NA,35,33,126,0.016,34,7,14,33,6,4,6,3,49,NA
"2024-2025","01/15/2025","Belmont Abbey","Conference Carolinas","@ Catawba","W 3-1",4,NA,52,19,120,0.275,48,5,11,36,2,5,11,1,67.5,1
"2024-2025","01/16/2025","Belmont Abbey","Conference Carolinas","Queens (NC)","L 0-3",3,NA,46,25,113,0.186,44,2,16,37,4,NA,11,NA,53.5,NA
"2024-2025","01/31/2025","Belmont Abbey","Conference Carolinas","Grand Canyon @Reno, NV","L 0-3",3,NA,29,20,87,0.103,26,1,13,20,3,1,8,1,35,NA
"2024-2025","02/01/2025","Belmont Abbey","Conference Carolinas","Fort Valley St. @Reno, NV","W 3-1",4,NA,42,22,97,0.206,39,5,20,26,3,5,19,2,61.5,NA
"2024-2025","02/01/2025","Belmont Abbey","Conference Carolinas","Long Beach St. @Reno, NV","L 0-3",3,NA,23,18,70,0.071,18,NA,9,16,6,1,2,NA,25,NA
"2024-2025","02/08/2025","Belmont Abbey","Conference Carolinas","Emmanuel (GA)","W 3-0",3,NA,51,10,85,0.482,45,4,15,35,1,1,6,1,59,NA
"2024-2025","02/12/2025","Belmont Abbey","Conference Carolinas","King (TN)","W 3-0",3,NA,41,11,73,0.411,38,5,18,25,4,3,6,3,52,NA
"2024-2025","02/14/2025","Belmont Abbey","Conference Carolinas","Mount Olive","L 0-3",3,NA,31,13,82,0.22,29,2,6,23,5,2,6,4,38,NA
"2024-2025","02/15/2025","Belmont Abbey","Conference Carolinas","Barton","W 3-0",3,NA,42,12,91,0.33,41,1,12,37,1,3,4,3,48,NA
"2024-2025","02/18/2025","Belmont Abbey","Conference Carolinas","@ Erskine","W 3-0",3,NA,36,7,74,0.392,33,5,10,31,3,3,10,NA,49,NA
"2024-2025","02/20/2025","Belmont Abbey","Conference Carolinas","Hawaii","L 0-3",3,NA,28,18,87,0.115,27,1,6,19,5,2,8,1,35,NA
"2024-2025","02/22/2025","Belmont Abbey","Conference Carolinas","@ North Greenville","W 3-0",3,NA,35,12,83,0.277,31,3,11,30,5,NA,17,NA,46.5,NA
"2024-2025","02/25/2025","Belmont Abbey","Conference Carolinas","@ Lees-McRae","W 3-0",3,NA,33,10,64,0.359,29,2,12,19,3,2,18,1,46,NA
"2024-2025","03/01/2025","Belmont Abbey","Conference Carolinas","@ King (TN)","W 3-1",4,NA,54,20,118,0.288,47,3,15,46,1,2,12,NA,65,NA
"2024-2025","03/12/2025","Belmont Abbey","Conference Carolinas","@ Tusculum","L 1-3",4,NA,48,29,141,0.135,43,6,14,44,4,2,14,NA,63,NA
"2024-2025","03/14/2025","Belmont Abbey","Conference Carolinas","@ Barton","W 3-1",4,NA,54,21,122,0.27,46,6,17,55,3,1,10,NA,66,NA
"2024-2025","03/15/2025","Belmont Abbey","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,42,18,99,0.242,37,4,9,33,4,3,9,3,53.5,NA
"2024-2025","03/22/2025","Belmont Abbey","Conference Carolinas","Erskine","W 3-0",3,NA,41,9,82,0.39,39,4,14,34,2,5,14,1,57,NA
"2024-2025","03/29/2025","Belmont Abbey","Conference Carolinas","Lees-McRae","W 3-1",4,NA,44,16,101,0.277,40,6,9,40,5,4,18,4,63,NA
"2024-2025","04/02/2025","Belmont Abbey","Conference Carolinas","Catawba","W 3-1",4,NA,59,18,113,0.363,57,5,17,29,3,1,NA,NA,77,NA
"2024-2025","04/05/2025","Belmont Abbey","Conference Carolinas","@ Emmanuel (GA)","W 3-1",4,NA,50,15,114,0.307,44,5,18,53,2,3,NA,2,70,1
"2024-2025","04/12/2025","Belmont Abbey","Conference Carolinas","North Greenville","W 3-1",4,NA,49,19,121,0.248,43,6,21,48,2,1,20,2,66,NA
"2024-2025","04/25/2025","Belmont Abbey","Conference Carolinas","#3 Barton @Bristol, TN (2025 MVB Conf. Carolinas Tournament)","W 3-0",3,NA,46,21,94,0.266,44,5,5,36,4,1,8,2,56,2
"2024-2025","04/26/2025","Belmont Abbey","Conference Carolinas","#1 Mount Olive @Bristol, TN (2025 MVB Conf. Carolinas Tournament)","W 3-0",3,NA,45,12,90,0.367,43,NA,13,27,1,3,23,NA,59.5,NA
"2024-2025","05/08/2025","Belmont Abbey","Conference Carolinas","#3 UCLA @Columbus, OH (2025 NC MVB NCAA Tournament)","L 0-3",3,NA,33,19,76,0.184,30,1,7,20,5,1,4,1,37,NA
"2024-2025","01/10/2025","Emmanuel (GA)","Conference Carolinas","Edward Waters","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/17/2025","Emmanuel (GA)","Conference Carolinas","@ UC Santa Barbara","L 0-3",3,NA,20,17,70,0.043,20,NA,9,21,8,1,4,2,23,NA
"2024-2025","01/18/2025","Emmanuel (GA)","Conference Carolinas","@ Southern California","L 0-3",3,NA,20,20,82,NA,19,1,13,16,5,NA,4,1,23,1
"2024-2025","01/20/2025","Emmanuel (GA)","Conference Carolinas","@ Pepperdine","L 0-3",3,NA,20,9,67,0.164,19,2,11,11,9,3,2,2,26,NA
"2024-2025","01/24/2025","Emmanuel (GA)","Conference Carolinas","Barry","W 3-1",4,NA,44,24,113,0.177,40,8,17,38,1,4,8,NA,60,3
"2024-2025","01/24/2025","Emmanuel (GA)","Conference Carolinas","Fort Valley St.","L 0-3",3,NA,26,23,82,0.037,24,3,10,21,5,NA,8,NA,33,NA
"2024-2025","01/31/2025","Emmanuel (GA)","Conference Carolinas","Rockhurst @Quincy, IL","L 0-3",3,NA,27,18,85,0.106,23,1,6,24,7,4,NA,NA,32,2
"2024-2025","02/01/2025","Emmanuel (GA)","Conference Carolinas","Missouri S&T @Quincy, IL","L 0-3",3,NA,37,19,115,0.157,33,3,11,45,3,7,NA,NA,47,1
"2024-2025","02/01/2025","Emmanuel (GA)","Conference Carolinas","@ Quincy","L 0-3",3,NA,25,17,81,0.099,25,3,10,23,2,5,2,1,34,2
"2024-2025","02/07/2025","Emmanuel (GA)","Conference Carolinas","@ Catawba","L 0-3",3,NA,28,19,92,0.098,25,NA,8,39,7,2,8,3,34,NA
"2024-2025","02/08/2025","Emmanuel (GA)","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,28,13,80,0.188,26,1,6,22,4,3,4,1,34,NA
"2024-2025","02/12/2025","Emmanuel (GA)","Conference Carolinas","@ Fort Valley St.","L 0-3",3,NA,25,17,79,0.101,19,6,11,22,7,1,2,NA,33,NA
"2024-2025","02/18/2025","Emmanuel (GA)","Conference Carolinas","North Greenville","L 1-3",4,NA,32,27,119,0.042,32,5,12,47,3,2,16,2,47,NA
"2024-2025","02/21/2025","Emmanuel (GA)","Conference Carolinas","@ King (TN)","L 1-3",4,NA,47,27,126,0.159,46,1,8,49,6,3,10,1,56,NA
"2024-2025","02/22/2025","Emmanuel (GA)","Conference Carolinas","@ Lees-McRae","L 2-3",5,NA,56,33,142,0.162,53,6,15,56,5,NA,14,NA,69,NA
"2024-2025","02/25/2025","Emmanuel (GA)","Conference Carolinas","Erskine","L 0-3",3,NA,27,18,86,0.105,24,2,13,27,5,NA,6,NA,32,NA
"2024-2025","02/28/2025","Emmanuel (GA)","Conference Carolinas","Barton","L 0-3",3,NA,34,18,103,0.155,33,1,13,40,3,1,6,NA,39,NA
"2024-2025","03/01/2025","Emmanuel (GA)","Conference Carolinas","Mount Olive","L 0-3",3,NA,25,16,72,0.125,21,2,10,23,7,1,6,NA,31,NA
"2024-2025","03/04/2025","Emmanuel (GA)","Conference Carolinas","Catawba","L 0-3",3,NA,40,18,101,0.218,39,2,12,43,2,1,13,3,49.5,NA
"2024-2025","03/06/2025","Emmanuel (GA)","Conference Carolinas","Lewis","L 1-3",4,NA,27,18,86,0.105,21,4,12,21,7,1,2,1,33,NA
"2024-2025","03/14/2025","Emmanuel (GA)","Conference Carolinas","Lees-McRae","W 3-0",3,NA,42,10,83,0.386,38,2,12,33,2,1,8,1,49,1
"2024-2025","03/15/2025","Emmanuel (GA)","Conference Carolinas","King (TN)","W 3-1",4,NA,59,22,134,0.276,56,3,21,51,5,1,7,2,66.5,NA
"2024-2025","03/18/2025","Emmanuel (GA)","Conference Carolinas","Reinhardt","W 3-1",4,NA,53,27,132,0.197,44,5,16,47,2,1,12,4,65,2
"2024-2025","03/22/2025","Emmanuel (GA)","Conference Carolinas","@ North Greenville","L 2-3",5,NA,46,17,117,0.248,45,5,19,36,4,4,9,NA,59.5,3
"2024-2025","03/28/2025","Emmanuel (GA)","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,35,18,100,0.17,34,3,16,35,1,2,4,NA,42,NA
"2024-2025","03/29/2025","Emmanuel (GA)","Conference Carolinas","@ Barton","L 0-3",3,NA,31,18,89,0.146,31,5,12,40,3,1,4,NA,39,1
"2024-2025","04/05/2025","Emmanuel (GA)","Conference Carolinas","Belmont Abbey","L 1-3",4,NA,25,28,120,-0.025,24,2,11,37,5,NA,7,1,30.5,2
"2024-2025","04/12/2025","Emmanuel (GA)","Conference Carolinas","@ Erskine","L 0-3",3,NA,37,17,95,0.211,34,2,11,36,9,NA,4,NA,41,NA
"2024-2025","01/09/2025","Erskine","Conference Carolinas","@ Barry","L 2-3",5,NA,70,21,152,0.322,65,2,27,51,5,2,15,2,81.5,NA
"2024-2025","01/11/2025","Erskine","Conference Carolinas","@ Edward Waters","W 3-0",3,NA,38,11,75,0.36,37,8,12,29,3,3,10,NA,54,NA
"2024-2025","01/17/2025","Erskine","Conference Carolinas","Tusculum","L 0-3",3,NA,28,24,74,0.054,24,1,15,28,5,NA,8,1,33,1
"2024-2025","01/22/2025","Erskine","Conference Carolinas","@ Lincoln Memorial","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/25/2025","Erskine","Conference Carolinas","Barry","W 3-0",3,NA,34,15,87,0.218,34,8,14,46,5,1,8,NA,47,NA
"2024-2025","01/29/2025","Erskine","Conference Carolinas","@ Warren Wilson","W 3-0",3,NA,27,2,50,0.5,21,11,19,23,2,3,NA,1,41,NA
"2024-2025","02/04/2025","Erskine","Conference Carolinas","Warren Wilson","W 3-0",3,NA,31,4,48,NA,28,NA,16,15,4,1,2,NA,55,NA
"2024-2025","02/08/2025","Erskine","Conference Carolinas","North Greenville","L 0-3",3,NA,74,NA,NA,0.204,NA,12,NA,58,6,6,4,2,94,NA
"2024-2025","02/14/2025","Erskine","Conference Carolinas","Catawba","L 0-3",3,NA,41,20,93,0.226,38,5,9,32,7,1,8,1,51,NA
"2024-2025","02/15/2025","Erskine","Conference Carolinas","@ Tusculum","L 0-3",3,NA,28,13,83,0.181,25,1,21,30,7,1,4,1,32,NA
"2024-2025","02/18/2025","Erskine","Conference Carolinas","Belmont Abbey","L 0-3",3,NA,30,20,91,0.11,27,3,13,25,5,3,2,NA,37,NA
"2024-2025","02/21/2025","Erskine","Conference Carolinas","@ Lees-McRae","W 3-1",4,NA,42,17,106,0.236,39,4,17,36,5,2,22,NA,59,2
"2024-2025","02/22/2025","Erskine","Conference Carolinas","@ King (TN)","W 3-0",3,NA,41,9,99,0.323,41,NA,15,35,4,3,18,NA,53,NA
"2024-2025","02/25/2025","Erskine","Conference Carolinas","@ Emmanuel (GA)","W 3-0",3,NA,38,10,77,0.364,36,5,15,34,2,1,19,2,53.5,NA
"2024-2025","02/28/2025","Erskine","Conference Carolinas","Mount Olive","L 0-3",3,NA,25,20,93,0.054,25,2,13,30,3,NA,8,2,31,NA
"2024-2025","03/01/2025","Erskine","Conference Carolinas","Barton","L 1-3",4,NA,41,22,131,0.145,39,3,14,45,1,2,14,1,53,NA
"2024-2025","03/05/2025","Erskine","Conference Carolinas","Saint Francis","L 1-3",4,NA,38,17,111,0.189,35,3,15,40,11,NA,7,3,44.5,NA
"2024-2025","03/14/2025","Erskine","Conference Carolinas","King (TN)","L 1-3",4,NA,52,22,134,0.224,50,7,16,57,7,2,14,2,68,NA
"2024-2025","03/15/2025","Erskine","Conference Carolinas","Lees-McRae","W 3-0",3,NA,36,21,95,0.158,34,3,8,37,1,NA,10,NA,44,NA
"2024-2025","03/18/2025","Erskine","Conference Carolinas","@ Catawba","L 1-3",4,NA,50,32,140,0.129,45,1,17,50,6,1,19,3,61.5,NA
"2024-2025","03/22/2025","Erskine","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,26,20,88,0.068,26,2,10,26,4,1,2,1,30,NA
"2024-2025","03/28/2025","Erskine","Conference Carolinas","@ Barton","L 2-3",5,NA,66,32,177,0.192,60,4,21,61,NA,4,22,NA,85,NA
"2024-2025","03/29/2025","Erskine","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,29,26,92,0.033,27,2,11,26,2,3,11,NA,39.5,NA
"2024-2025","04/05/2025","Erskine","Conference Carolinas","@ North Greenville","L 0-3",3,NA,30,12,77,0.234,27,2,14,24,7,2,6,1,37,NA
"2024-2025","04/12/2025","Erskine","Conference Carolinas","Emmanuel (GA)","W 3-0",3,NA,36,14,95,0.232,33,9,11,35,2,NA,10,2,50,NA
"2024-2025","04/16/2025","Erskine","Conference Carolinas","@#4 North Greenville 2025 MVB Conf. Carolinas Tournament","L 1-3",4,NA,35,15,113,0.177,34,3,13,40,8,2,20,NA,50,5
"2024-2025","01/08/2025","King (TN)","Conference Carolinas","Catawba","L 1-3",4,NA,36,20,103,0.155,35,2,10,34,6,2,21,NA,50.5,NA
"2024-2025","01/23/2025","King (TN)","Conference Carolinas","Quincy","L 0-3",3,NA,33,14,86,0.221,30,2,17,27,8,2,6,NA,40,NA
"2024-2025","01/24/2025","King (TN)","Conference Carolinas","@ George Mason","L 0-3",3,NA,18,18,76,NA,17,3,11,22,7,1,11,NA,27.5,1
"2024-2025","01/25/2025","King (TN)","Conference Carolinas","@ George Mason","L 0-3",3,NA,31,14,78,0.218,31,3,12,21,8,NA,7,NA,37.5,1
"2024-2025","01/31/2025","King (TN)","Conference Carolinas","@ Charleston (WV)","L 0-3",3,NA,19,21,75,-0.027,18,3,10,18,8,3,2,NA,26,NA
"2024-2025","02/01/2025","King (TN)","Conference Carolinas","@ Charleston (WV)","L 0-3",3,NA,23,14,69,0.13,21,4,7,18,5,4,4,NA,33,NA
"2024-2025","02/07/2025","King (TN)","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,30,13,85,0.2,29,2,6,22,10,NA,6,2,35,NA
"2024-2025","02/08/2025","King (TN)","Conference Carolinas","@ Barton","L 0-3",3,NA,42,18,122,0.197,38,1,10,43,2,1,8,NA,48,NA
"2024-2025","02/12/2025","King (TN)","Conference Carolinas","@ Belmont Abbey","L 0-3",3,NA,23,15,69,0.116,22,4,13,16,5,1,2,NA,29,NA
"2024-2025","02/14/2025","King (TN)","Conference Carolinas","Cumberland (TN)","L 0-3",3,NA,30,16,91,0.154,29,3,8,32,6,1,4,NA,36,NA
"2024-2025","02/15/2025","King (TN)","Conference Carolinas","Lees-McRae","L 2-3",5,NA,47,19,140,0.2,44,9,13,48,4,3,10,NA,64,1
"2024-2025","02/21/2025","King (TN)","Conference Carolinas","Emmanuel (GA)","W 3-1",4,NA,54,19,140,0.25,53,5,17,41,1,2,12,1,67,NA
"2024-2025","02/22/2025","King (TN)","Conference Carolinas","Erskine","L 0-3",3,NA,32,23,95,0.095,30,4,11,34,NA,NA,4,NA,38,NA
"2024-2025","02/25/2025","King (TN)","Conference Carolinas","@ North Greenville","W 3-2",5,NA,34,29,123,0.041,31,2,15,37,8,2,8,NA,42,3
"2024-2025","03/01/2025","King (TN)","Conference Carolinas","Belmont Abbey","L 1-3",4,NA,39,26,118,0.11,38,1,13,33,3,3,2,NA,44,NA
"2024-2025","03/05/2025","King (TN)","Conference Carolinas","Lincoln Memorial","L 0-3",3,NA,10,14,58,-0.069,9,4,8,19,6,NA,4,NA,16,NA
"2024-2025","03/07/2025","King (TN)","Conference Carolinas","Reinhardt","L 2-3",5,NA,54,19,160,0.219,48,4,17,54,5,5,NA,NA,75,4
"2024-2025","03/08/2025","King (TN)","Conference Carolinas","Tusculum","L 2-3",5,NA,48,33,150,0.1,43,2,16,44,2,2,12,NA,58,2
"2024-2025","03/14/2025","King (TN)","Conference Carolinas","@ Erskine","W 3-1",4,NA,53,20,140,0.236,46,7,15,52,7,3,2,NA,64,NA
"2024-2025","03/15/2025","King (TN)","Conference Carolinas","@ Emmanuel (GA)","L 1-3",4,NA,46,14,123,0.26,40,5,17,44,3,3,12,3,60,NA
"2024-2025","03/21/2025","King (TN)","Conference Carolinas","Barton","L 0-3",3,NA,35,23,100,0.12,34,1,11,31,4,2,10,NA,43,2
"2024-2025","03/22/2025","King (TN)","Conference Carolinas","Mount Olive","L 0-3",3,NA,30,21,97,0.093,28,3,8,35,3,NA,8,NA,37,NA
"2024-2025","03/26/2025","King (TN)","Conference Carolinas","@ Tusculum","L 0-3",3,NA,19,16,69,0.043,17,NA,13,15,8,1,6,NA,23,NA
"2024-2025","03/29/2025","King (TN)","Conference Carolinas","North Greenville","L 0-3",3,NA,19,19,93,NA,18,3,9,30,4,NA,6,NA,25,NA
"2024-2025","04/11/2025","King (TN)","Conference Carolinas","@ Lincoln Memorial","L 0-3",3,NA,16,21,74,-0.068,14,NA,12,13,6,1,12,NA,23,NA
"2024-2025","04/12/2025","King (TN)","Conference Carolinas","@ Lees-McRae","W 3-0",3,NA,30,12,72,0.25,28,5,19,27,6,3,15,NA,45.5,1
"2024-2025","04/16/2025","King (TN)","Conference Carolinas","@#3 Barton 2025 MVB Conf. Carolinas Tournament","L 0-3",3,NA,22,20,90,0.022,20,NA,12,34,3,1,6,NA,26,NA
"2024-2025","01/17/2025","Lees-McRae","Conference Carolinas","@ Catawba","L 0-3",3,NA,25,15,76,0.132,24,NA,14,20,6,1,NA,NA,26,1
"2024-2025","01/20/2025","Lees-McRae","Conference Carolinas","Quincy","L 0-3",3,NA,29,19,85,0.118,27,3,17,13,6,2,8,3,38,NA
"2024-2025","01/22/2025","Lees-McRae","Conference Carolinas","LIU @Fort Wayne, IN","L 1-3",4,NA,37,27,109,0.092,35,7,12,33,8,NA,2,1,45,NA
"2024-2025","01/23/2025","Lees-McRae","Conference Carolinas","@ Ball St.","L 0-3",3,NA,17,25,77,-0.104,17,NA,7,23,5,NA,2,1,18,NA
"2024-2025","01/25/2025","Lees-McRae","Conference Carolinas","@ Purdue Fort Wayne","L 0-3",3,NA,18,18,66,NA,15,3,11,19,12,1,2,1,23,NA
"2024-2025","01/31/2025","Lees-McRae","Conference Carolinas","@ Queens (NC)","L 0-3",3,NA,25,25,88,NA,24,4,10,23,2,2,4,NA,33,NA
"2024-2025","02/04/2025","Lees-McRae","Conference Carolinas","Tusculum","L 0-3",3,NA,25,23,84,0.024,25,1,13,31,5,1,8,NA,31,1
"2024-2025","02/07/2025","Lees-McRae","Conference Carolinas","@ Barton","L 0-3",3,NA,27,20,91,0.077,26,3,11,36,8,2,2,NA,33,NA
"2024-2025","02/08/2025","Lees-McRae","Conference Carolinas","@ Mount Olive","L 0-3",3,NA,21,17,68,0.059,19,4,17,19,4,1,12,1,32,NA
"2024-2025","02/11/2025","Lees-McRae","Conference Carolinas","North Greenville","L 2-3",5,NA,50,21,125,0.232,45,7,29,30,8,1,4,1,60,NA
"2024-2025","02/13/2025","Lees-McRae","Conference Carolinas","@ Lincoln Memorial","L 0-3",3,NA,21,19,76,0.026,20,NA,13,19,8,1,6,NA,25,NA
"2024-2025","02/15/2025","Lees-McRae","Conference Carolinas","@ King (TN)","W 3-2",5,NA,61,25,140,0.257,58,4,19,60,9,NA,10,NA,70,1
"2024-2025","02/21/2025","Lees-McRae","Conference Carolinas","Erskine","L 1-3",4,NA,43,30,122,0.107,41,5,18,35,4,3,6,NA,54,1
"2024-2025","02/22/2025","Lees-McRae","Conference Carolinas","Emmanuel (GA)","W 3-2",5,NA,55,21,147,0.231,50,5,24,45,6,5,14,1,72,NA
"2024-2025","02/25/2025","Lees-McRae","Conference Carolinas","Belmont Abbey","L 0-3",3,NA,29,28,84,0.012,27,3,9,17,2,1,4,NA,35,NA
"2024-2025","03/01/2025","Lees-McRae","Conference Carolinas","@ North Greenville","L 1-3",4,NA,35,26,116,0.078,33,5,23,31,8,4,12,NA,50,2
"2024-2025","03/03/2025","Lees-McRae","Conference Carolinas","Benedict","W 3-1",4,NA,65,29,134,0.269,63,7,21,39,4,1,12,NA,79,NA
"2024-2025","03/05/2025","Lees-McRae","Conference Carolinas","@ Tusculum","L 1-3",4,NA,44,16,97,0.289,43,4,22,24,10,2,8,1,54,NA
"2024-2025","03/14/2025","Lees-McRae","Conference Carolinas","@ Emmanuel (GA)","L 0-3",3,NA,32,16,83,0.193,30,2,15,27,2,1,6,3,38,NA
"2024-2025","03/15/2025","Lees-McRae","Conference Carolinas","@ Erskine","L 0-3",3,NA,27,24,97,0.031,24,1,12,31,3,2,10,2,35,NA
"2024-2025","03/21/2025","Lees-McRae","Conference Carolinas","Mount Olive","L 1-3",4,NA,48,32,125,0.128,46,3,17,29,2,2,10,NA,58,NA
"2024-2025","03/22/2025","Lees-McRae","Conference Carolinas","Barton","L 0-3",3,NA,31,27,93,0.043,29,4,10,19,6,NA,4,NA,37,NA
"2024-2025","03/25/2025","Lees-McRae","Conference Carolinas","Central St. (OH)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","03/28/2025","Lees-McRae","Conference Carolinas","Catawba","L 0-3",3,NA,31,17,77,0.182,30,2,16,21,3,2,10,NA,40,NA
