"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","TB","PTS","BHE"
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",10,"Anna Kincaid","MB",2,0,3,2,7,0.143,0,0,0,0,0,0,3,0,1.5,4.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",15,"Grace Kinsch","L",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",22,"Lexi Kohut","OH",3,0,6,10,24,-0.167,0,2,0,2,1,0,1,0,0.5,8.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",6,"Grace Morrison","OH",2,0,5,6,17,-0.059,0,0,0,0,0,0,1,0,0.5,5.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",11,"Caroline Reeder","OH",2,0,0,2,5,-0.4,1,0,0,0,0,0,3,0,1.5,1.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",4,"Emma Reilly","L",3,0,0,0,0,0,3,0,0,9,2,0,0,0,0,0,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",18,"Holli Smith","L",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",2,"Victoria Wilform","OH",2,0,4,3,12,0.083,0,2,3,1,1,0,0,0,0,6,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",24,"Daryn Armstrong","MB",3,0,4,2,10,0.2,0,0,0,0,0,0,1,0,0.5,4.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",21,"Madison Baldridge","OH",2,0,3,1,9,0.222,0,0,0,1,0,0,1,0,0.5,3.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",17,"Sam Bickley","S",2,0,0,2,3,-0.667,6,2,1,1,0,0,0,0,0,2,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",20,"Sophie Cain","S",3,0,0,0,2,0,16,1,3,3,0,0,0,1,1,1,3
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",12,"Morgan Flores","L/DS",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",1,"Amya Giger","OH",3,0,2,1,9,0.111,0,0,0,1,0,0,0,0,0,2,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",10,"Anna Kincaid","MB",2,0,3,2,6,0.167,1,1,0,3,0,0,1,0,0.5,4.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",22,"Lexi Kohut","OH",3,0,8,4,26,0.154,0,0,2,5,1,1,1,0,1.5,9.5,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",6,"Grace Morrison","OH",2,0,2,4,13,-0.154,0,0,0,0,0,0,0,0,0,2,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",3,"Alec Quinn","L",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",11,"Caroline Reeder","OH",1,0,2,0,4,0.5,0,0,0,0,0,0,0,0,0,2,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",4,"Emma Reilly","L/DS",3,0,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",18,"Holli Smith","L/DS",3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"App State","2020-2021",2020-10-09,"App State","Sun Belt","South Alabama","Sun Belt","Home",2,"Victoria Wilform","OH",2,0,6,3,16,0.188,0,0,1,1,0,0,0,0,0,6,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",24,"Daryn Armstrong","MB",3,0,1,7,13,-0.462,0,0,0,0,0,1,1,2,3.5,2.5,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",21,"Madison Baldridge","OH",3,0,6,4,27,0.074,0,0,1,4,0,2,0,0,2,8,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",17,"Sam Bickley","S",3,0,1,0,4,0.25,20,0,1,8,0,0,0,0,0,1,1
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",20,"Sophie Cain","S",1,0,0,0,0,0,7,0,1,8,0,0,0,0,0,0,1
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",1,"Amya Giger","OH",3,0,5,4,16,0.063,0,0,1,1,0,0,1,0,0.5,5.5,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",10,"Anna Kincaid","MB",3,0,3,3,9,0,2,0,1,0,0,1,2,0,2,5,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",15,"Grace Kinsch","L/DS",4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",22,"Lexi Kohut","OH",4,0,19,7,49,0.245,1,1,2,10,3,1,0,0,1,21,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",6,"Grace Morrison","OH",3,0,2,3,20,-0.05,0,2,1,1,0,0,2,0,1,5,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",4,"Emma Reilly","L/DS",4,0,0,0,0,0,6,0,3,19,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",18,"Holli Smith","L/DS",4,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
"App State","2020-2021",2020-10-10,"App State","Sun Belt","South Alabama","Sun Belt","Home",2,"Victoria Wilform","OH",2,0,5,2,12,0.25,0,1,1,1,0,1,0,0,1,7,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",24,"Daryn Armstrong","MB",4,0,6,2,14,0.286,0,0,0,2,0,1,3,1,3.5,8.5,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",17,"Sam Bickley","S",4,0,2,0,7,0.286,39,1,2,9,0,0,1,0,0.5,3.5,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",5,"McCall Denny","OH",4,0,5,6,26,-0.038,0,1,1,8,1,0,1,0,0.5,6.5,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",15,"Grace Kinsch","L/DS",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",22,"Lexi Kohut","OH",4,0,19,6,55,0.236,0,0,3,9,1,1,2,0,2,21,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",6,"Grace Morrison","OH",4,0,8,4,25,0.16,0,0,0,5,0,0,3,0,1.5,9.5,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",4,"Emma Reilly","L/DS",4,0,0,0,0,0,2,1,2,27,0,0,0,0,0,1,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",18,"Holli Smith","L/DS",4,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",13,"Kara Spicer","MB",4,0,9,5,26,0.154,1,1,1,1,0,1,4,0,3,13,0
"App State","2020-2021",2020-10-23,"App State","Sun Belt","Georgia St.","Sun Belt","Home",2,"Victoria Wilform","OH",1,0,0,0,9,0,0,0,1,4,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",24,"Daryn Armstrong","MB",3,0,0,1,6,-0.167,0,0,0,3,0,0,1,0,0.5,0.5,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",17,"Sam Bickley","S",4,0,2,0,3,0.667,30,1,2,3,0,0,0,0,0,3,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",20,"Sophie Cain","S",1,0,0,0,1,0,9,0,0,3,0,0,0,0,0,0,1
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",5,"McCall Denny","OH",4,0,5,3,22,0.091,1,0,2,12,2,0,0,0,0,5,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",10,"Anna Kincaid","MB",2,0,2,0,3,0.667,0,0,0,0,0,0,1,0,0.5,2.5,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",22,"Lexi Kohut","OH",4,0,20,9,47,0.234,0,2,1,10,1,1,2,0,2,24,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",6,"Grace Morrison","OH",4,0,5,2,18,0.167,0,0,0,2,1,0,2,0,1,6,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",4,"Emma Reilly","L/DS",4,0,0,0,0,0,2,0,1,16,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",18,"Holli Smith","L/DS",4,0,0,0,0,0,1,2,2,5,1,0,0,0,0,2,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",13,"Kara Spicer","MB",4,0,12,2,23,0.435,0,2,2,1,0,0,2,0,1,15,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",2,"Victoria Wilform","OH",1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",24,"Daryn Armstrong","MB",2,0,2,2,4,0,0,0,0,0,0,0,1,0,0.5,2.5,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",17,"Sam Bickley","S",1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",20,"Sophie Cain","S",4,0,2,0,6,0.333,30,0,1,15,0,0,0,1,1,2,2
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",5,"McCall Denny","OH",4,0,16,4,48,0.25,1,0,3,9,0,1,0,1,2,17,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",1,"Amya Giger","OH",3,0,8,5,17,0.176,0,0,0,0,0,1,1,0,1.5,9.5,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",10,"Anna Kincaid","MB",4,0,5,2,11,0.273,1,0,1,3,0,0,1,1,1.5,5.5,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",15,"Grace Kinsch","L/DS",3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",22,"Lexi Kohut","OH",1,0,0,4,8,-0.5,0,0,0,2,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",6,"Grace Morrison","OH",1,0,1,2,4,-0.25,0,0,0,0,0,0,0,1,1,1,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",4,"Emma Reilly","L/DS",4,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",18,"Holli Smith","L/DS",4,0,0,0,0,0,1,0,1,10,1,0,0,0,0,0,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",13,"Kara Spicer","MB",2,0,3,3,10,0,0,0,1,0,0,0,0,0,0,3,0
"App State","2020-2021",2020-10-24,"App State","Sun Belt","Georgia St.","Sun Belt","Home",2,"Victoria Wilform","OH",4,0,13,4,30,0.3,1,0,2,6,0,0,1,0,0.5,13.5,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",17,"Sam Bickley","S",3,0,0,0,1,0,14,0,1,1,0,0,0,0,0,0,1
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",20,"Sophie Cain","S",3,0,0,0,1,0,14,2,1,5,0,0,0,0,0,2,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",5,"McCall Denny","OH",3,0,9,6,24,0.125,0,0,1,5,1,0,0,0,0,9,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",1,"Amya Giger","OH",3,0,2,2,13,0,0,0,0,0,0,0,1,1,1.5,2.5,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",10,"Anna Kincaid","MB",3,0,6,1,8,0.625,0,0,0,2,0,0,2,0,1,7,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",22,"Lexi Kohut","OH",2,0,2,7,18,-0.278,0,0,2,2,1,0,1,0,0.5,2.5,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",6,"Grace Morrison","OH",3,0,6,3,13,0.231,1,0,0,2,0,0,1,1,1.5,6.5,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",4,"Emma Reilly","L/DS",3,0,0,1,1,-1,3,1,1,12,0,0,0,0,0,1,1
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",13,"Kara Spicer","MB",3,0,4,3,13,0.077,0,2,2,2,0,0,2,0,1,7,0
"App State","2020-2021",2020-10-30,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",2,"Victoria Wilform","OH",1,0,5,2,13,0.231,0,0,1,2,0,0,1,1,1.5,5.5,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",17,"Sam Bickley","S",3,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",20,"Sophie Cain","S",3,0,0,0,0,0,9,1,2,5,0,0,0,0,0,1,1
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",5,"McCall Denny","OH",1,0,0,1,4,-0.25,0,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",1,"Amya Giger","OH",3,0,4,1,10,0.3,0,0,0,0,0,0,3,0,1.5,5.5,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",10,"Anna Kincaid","MB",3,0,4,0,11,0.364,0,0,0,0,0,0,3,0,1.5,5.5,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",22,"Lexi Kohut","OH",3,0,2,6,21,-0.19,0,2,1,7,3,0,0,0,0,4,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",6,"Grace Morrison","OH",3,0,5,3,20,0.1,0,0,0,0,0,0,1,0,0.5,5.5,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",4,"Emma Reilly","L/DS",3,0,1,0,1,1,3,1,2,10,4,0,0,0,0,2,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",13,"Kara Spicer","MB",3,0,5,6,16,-0.063,0,2,2,1,0,0,2,0,1,8,0
"App State","2020-2021",2020-10-31,"App State","Sun Belt","Coastal Carolina","Sun Belt","Home",2,"Victoria Wilform","OH",3,0,3,2,10,0.1,0,1,0,4,3,0,1,0,0.5,4.5,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",17,"Sam Bickley","S",1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",20,"Sophie Cain","S",4,0,2,3,8,-0.125,33,3,2,9,0,0,2,0,1,6,3
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",5,"McCall Denny","OH",4,0,8,4,21,0.19,0,0,3,13,0,0,0,0,0,8,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",1,"Amya Giger","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",10,"Anna Kincaid","MB",4,0,1,3,13,-0.154,0,0,0,0,0,1,6,0,4,5,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",22,"Lexi Kohut","OH",4,0,15,5,44,0.227,1,0,4,9,5,0,5,1,3.5,17.5,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",6,"Grace Morrison","OH",4,0,10,4,24,0.25,0,0,2,5,0,0,5,0,2.5,12.5,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",3,"Alec Quinn","L/DS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",4,"Emma Reilly","L/DS",4,0,1,1,2,0,4,3,1,17,1,0,0,0,0,4,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",13,"Kara Spicer","MB",4,0,8,6,23,0.087,2,0,2,2,0,2,6,0,5,13,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",2,"Victoria Wilform","OH",1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",20,"Sophie Cain","S",4,0,3,1,7,0.286,34,3,1,12,0,0,0,0,0,6,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",5,"McCall Denny","OH",4,0,7,2,22,0.227,1,1,1,6,0,0,1,0,0.5,8.5,1
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",10,"Anna Kincaid","MB",1,0,0,1,2,-0.5,0,0,0,0,0,0,1,0,0.5,0.5,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",22,"Lexi Kohut","OH",4,0,19,10,59,0.153,2,0,2,11,1,0,5,0,2.5,21.5,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",7,"Sarah Missroon","MB",3,0,1,0,6,0.167,0,0,0,0,0,2,8,0,6,7,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",6,"Grace Morrison","OH",4,0,5,3,19,0.105,0,1,3,13,0,0,6,0,3,9,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",4,"Emma Reilly","L/DS",4,0,1,1,2,0,3,2,2,13,2,0,0,0,0,3,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",13,"Kara Spicer","MB",4,0,7,4,21,0.143,1,2,1,1,0,1,3,1,3.5,11.5,0
"App State","2020-2021",2020-11-06,"App State","Sun Belt","Troy","Sun Belt","Away",2,"Victoria Wilform","OH",1,0,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",21,"Madison Baldridge","OH",1,0,0,1,6,-0.167,0,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",20,"Sophie Cain","S",4,0,1,1,3,0,33,1,2,7,0,0,0,0,0,2,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",5,"McCall Denny","OH",4,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",22,"Lexi Kohut","OH",4,0,6,10,35,-0.114,0,0,1,8,0,0,2,0,1,7,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",7,"Sarah Missroon","MB",4,0,2,3,13,-0.077,0,0,0,0,0,1,7,0,4.5,6.5,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",6,"Grace Morrison","OH",4,0,10,3,25,0.28,0,1,1,10,0,1,5,1,4.5,14.5,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",4,"Emma Reilly","L/DS",4,0,0,1,1,-1,1,2,0,17,2,0,0,0,0,2,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",13,"Kara Spicer","MB",4,0,10,5,26,0.192,0,0,1,4,0,0,3,0,1.5,11.5,0
"App State","2020-2021",2020-11-07,"App State","Sun Belt","Troy","Sun Belt","Away",2,"Victoria Wilform","OH",4,0,6,3,19,0.158,0,0,2,2,2,0,3,1,2.5,7.5,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",20,"Sophie Cain","S",3,0,2,0,5,0.4,19,0,1,3,0,0,0,0,0,2,2
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",12,"Morgan Flores","L/DS",2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",1,"Amya Giger","OH",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",22,"Lexi Kohut","OH",3,0,12,5,26,0.269,0,0,4,2,1,0,1,0,0.5,12.5,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",7,"Sarah Missroon","MB",3,0,2,1,5,0.2,0,0,0,0,0,0,1,0,0.5,2.5,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",6,"Grace Morrison","OH",3,0,2,0,9,0.222,0,0,1,1,0,0,2,0,1,3,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",4,"Emma Reilly","L/DS",3,0,0,0,2,0,3,0,2,9,2,0,0,0,0,0,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",13,"Kara Spicer","MB",3,0,5,2,16,0.188,0,0,2,1,0,0,0,0,0,5,0
"App State","2020-2021",2020-11-12,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",2,"Victoria Wilform","OH",3,0,2,3,11,-0.091,0,0,3,3,1,0,0,0,0,2,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",21,"Madison Baldridge","OH",4,0,3,2,7,0.143,0,0,3,0,0,0,0,0,0,3,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",20,"Sophie Cain","S",4,0,1,0,2,0.5,34,0,1,6,0,0,0,0,0,1,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",12,"Morgan Flores","L/DS",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",22,"Lexi Kohut","OH",3,0,10,6,33,0.121,0,0,0,2,1,1,1,0,1.5,11.5,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",7,"Sarah Missroon","MB",4,0,2,2,7,0,0,0,1,1,0,0,1,0,0.5,2.5,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",6,"Grace Morrison","OH",4,0,9,5,28,0.143,1,1,1,5,0,0,0,0,0,10,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",4,"Emma Reilly","L/DS",4,0,0,0,0,0,1,1,1,13,0,0,0,0,0,1,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",13,"Kara Spicer","MB",4,0,7,3,15,0.267,0,0,1,0,0,1,0,0,1,8,0
"App State","2020-2021",2020-11-13,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",2,"Victoria Wilform","OH",4,0,6,5,20,0.05,0,0,2,4,3,1,0,0,1,7,0
"App State","2020-2021",2020-11-19,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",17,"Sam Bickley","S",2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2
"App State","2020-2021",2020-11-19,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",20,"Sophie Cain","S",4,0,2,0,3,0.667,19,2,2,5,0,0,2,0,1,5,1
"App State","2020-2021",2020-11-19,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",5,"McCall Denny","OH",4,0,5,3,20,0.1,1,3,4,8,1,0,0,0,0,8,0
"App State","2020-2021",2020-11-19,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",1,"Amya Giger","OH",2,0,4,3,8,0.125,0,0,0,2,0,0,1,0,0.5,4.5,0
"App State","2020-2021",2020-11-19,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",15,"Grace Kinsch","L/DS",4,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0
"App State","2020-2021",2020-11-19,"App State","Sun Belt","Coastal Carolina","Sun Belt","Away",22,"Lexi Kohut","OH",4,0,9,8,36,0.028,0,0,2,1,1,0,2,0,1,10,0
