"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2022-2023","02/18/2023","Ohio St.","MIVA","@ Loyola Chicago","L 0-3",3,NA,33,16,86,0.198,32,1,8,26,2,NA,13,5,40.5,1
"2022-2023","02/24/2023","Ohio St.","MIVA","@ Quincy","W 3-0",3,NA,40,10,63,0.476,36,4,15,22,5,4,12,NA,54,NA
"2022-2023","02/25/2023","Ohio St.","MIVA","@ Lindenwood","L 2-3",5,NA,NA,27,161,0.267,NA,2,15,NA,3,NA,NA,2,82,NA
"2022-2023","03/04/2023","Ohio St.","MIVA","Charleston (WV)","L 1-3",4,NA,51,23,121,0.231,49,9,18,30,1,NA,19,2,69.5,NA
"2022-2023","03/10/2023","Ohio St.","MIVA","@ BYU","L 1-3",4,NA,53,20,123,0.268,52,5,23,38,6,NA,21,2,68.5,NA
"2022-2023","03/11/2023","Ohio St.","MIVA","@ BYU","L 2-3",5,NA,52,25,121,0.223,50,8,15,33,3,NA,15,3,67.5,NA
"2022-2023","03/15/2023","Ohio St.","MIVA","@ Ball St.","L 0-3",3,NA,36,15,93,0.226,35,3,15,26,4,1,12,NA,46,NA
"2022-2023","03/18/2023","Ohio St.","MIVA","Ball St.","W 3-2",5,NA,67,19,133,0.361,NA,10,27,37,7,1,14,6,85,1
"2022-2023","03/21/2023","Ohio St.","MIVA","@ Penn St.","W 3-2",5,NA,51,19,102,0.314,48,6,15,32,NA,NA,3,3,58.5,1
"2022-2023","03/24/2023","Ohio St.","MIVA","Lindenwood","W 3-1",4,NA,51,15,107,0.336,50,7,21,36,3,1,15,2,66.5,NA
"2022-2023","03/25/2023","Ohio St.","MIVA","Quincy","W 3-0",3,NA,36,4,53,NA,34,8,14,17,NA,NA,5,3,46.5,NA
"2022-2023","03/30/2023","Ohio St.","MIVA","@ Lewis","W 3-0",3,NA,45,15,86,0.349,42,3,16,21,2,NA,10,NA,53,1
"2022-2023","04/01/2023","Ohio St.","MIVA","@ McKendree","W 3-1",4,NA,55,24,113,0.274,50,3,16,31,4,3,11,1,66.5,NA
"2022-2023","04/06/2023","Ohio St.","MIVA","Purdue Fort Wayne","W 3-0",3,NA,45,14,85,0.365,43,8,12,30,2,NA,9,2,57.5,NA
"2022-2023","04/08/2023","Ohio St.","MIVA","Loyola Chicago","W 3-0",3,NA,36,17,94,0.202,32,3,12,36,6,2,17,NA,49.5,NA
"2022-2023","04/15/2023","Ohio St.","MIVA","#6 Lindenwood 2023 MIVA MVB Tournament","W 3-0",3,NA,49,12,87,0.425,47,2,18,29,2,1,14,NA,59,NA
"2022-2023","04/19/2023","Ohio St.","MIVA","#7 McKendree 2023 MIVA MVB Tournament","W 3-1",4,NA,61,15,102,0.451,57,4,14,33,4,4,9,2,73.5,NA
"2022-2023","04/22/2023","Ohio St.","MIVA","@#1 Ball St. 2023 MIVA MVB Tournament","W 3-1",4,NA,63,18,124,0.363,56,6,19,37,2,1,13,3,76.5,NA
"2022-2023","04/30/2023","Ohio St.","MIVA","King (TN) @Fairfax, VA (2023 NC MVB Championship)","W 3-0",3,NA,47,16,100,0.31,48,1,14,33,NA,NA,18,7,57,NA
"2022-2023","05/02/2023","Ohio St.","MIVA","Penn St. @Fairfax, VA (2023 NC MVB Championship)","L 1-3",4,NA,55,24,121,0.256,52,4,22,41,10,1,7,NA,63.5,2
"2022-2023","01/06/2023","Purdue Fort Wayne","MIVA","King (TN)","W 3-0",3,NA,28,12,64,0.25,26,6,11,25,2,2,23,2,47.5,NA
"2022-2023","01/07/2023","Purdue Fort Wayne","MIVA","NJIT","L 0-3",3,NA,31,19,70,0.171,30,2,11,19,7,NA,12,2,39,NA
"2022-2023","01/13/2023","Purdue Fort Wayne","MIVA","Carthage","W 3-0",3,NA,39,11,81,0.346,38,3,10,21,4,NA,14,2,49,NA
"2022-2023","01/20/2023","Purdue Fort Wayne","MIVA","Missouri S&T","W 3-0",3,NA,31,9,60,0.367,29,9,14,17,4,1,8,NA,45,NA
"2022-2023","01/21/2023","Purdue Fort Wayne","MIVA","Harvard","W 3-0",3,NA,45,15,92,0.326,42,3,12,28,1,1,10,1,54,NA
"2022-2023","01/27/2023","Purdue Fort Wayne","MIVA","Sacred Heart","W 3-0",3,NA,35,10,68,0.368,33,9,9,20,4,1,16,NA,53,NA
"2022-2023","01/28/2023","Purdue Fort Wayne","MIVA","Queens (NC)","W 3-0",3,NA,41,20,89,0.236,38,7,12,24,3,NA,21,3,58.5,NA
"2022-2023","02/03/2023","Purdue Fort Wayne","MIVA","Mount Olive @Fairfax, VA","W 3-0",3,NA,37,12,83,0.301,33,6,12,29,4,1,21,NA,54.5,1
"2022-2023","02/04/2023","Purdue Fort Wayne","MIVA","@ George Mason","W 3-2",5,NA,57,18,142,0.275,54,6,19,52,8,5,20,NA,78,NA
"2022-2023","02/08/2023","Purdue Fort Wayne","MIVA","@ Maryville (MO)","W 3-0",3,NA,36,12,68,0.353,32,10,12,21,2,NA,10,1,51,NA
"2022-2023","02/10/2023","Purdue Fort Wayne","MIVA","@ Lindenwood","L 2-3",5,NA,50,26,140,0.171,47,5,21,37,4,2,12,3,63,1
"2022-2023","02/11/2023","Purdue Fort Wayne","MIVA","@ Quincy","W 3-0",3,NA,42,13,85,0.341,38,10,11,24,2,1,4,NA,55,NA
"2022-2023","02/16/2023","Purdue Fort Wayne","MIVA","Ohio St.","L 1-3",4,NA,57,24,125,0.264,53,4,20,34,8,1,19,1,71.5,NA
"2022-2023","02/18/2023","Purdue Fort Wayne","MIVA","Ball St.","L 2-3",5,NA,61,NA,147,0.184,58,6,21,44,3,NA,11,3,72.5,1
"2022-2023","02/22/2023","Purdue Fort Wayne","MIVA","@ McKendree","W 3-1",4,NA,46,22,117,0.205,41,7,14,44,2,NA,25,3,65.5,NA
"2022-2023","02/24/2023","Purdue Fort Wayne","MIVA","Lewis","W 3-1",4,NA,49,14,113,0.31,47,4,12,33,8,2,29,1,69.5,NA
"2022-2023","03/04/2023","Purdue Fort Wayne","MIVA","@ Loyola Chicago","L 2-3",5,NA,47,23,121,0.198,45,10,18,46,6,1,9,4,62.5,NA
"2022-2023","03/09/2023","Purdue Fort Wayne","MIVA","@ Hawaii","L 0-3",3,NA,37,18,90,0.211,31,5,12,20,3,NA,8,1,46,1
"2022-2023","03/10/2023","Purdue Fort Wayne","MIVA","UCLA @Honolulu, Hawaii","L 0-3",3,NA,31,15,66,0.242,27,2,10,16,10,1,6,5,37,1
"2022-2023","03/11/2023","Purdue Fort Wayne","MIVA","Penn St. @Honolulu, Hawaii","L 0-3",3,NA,18,18,68,NA,16,1,10,20,6,1,2,4,21,2
"2022-2023","03/17/2023","Purdue Fort Wayne","MIVA","Charleston (WV)","L 0-3",3,NA,46,21,101,0.248,43,6,11,23,5,1,6,2,56,NA
"2022-2023","03/18/2023","Purdue Fort Wayne","MIVA","Loyola Chicago","W 3-2",5,NA,51,22,134,0.216,46,7,20,38,3,2,28,2,74,NA
"2022-2023","03/23/2023","Purdue Fort Wayne","MIVA","McKendree","W 3-2",5,NA,56,19,134,0.276,50,3,17,41,9,NA,35,1,76.5,1
"2022-2023","03/25/2023","Purdue Fort Wayne","MIVA","@ Lewis","L 1-3",4,NA,38,28,107,0.093,35,3,16,35,5,NA,18,3,50,2
"2022-2023","03/30/2023","Purdue Fort Wayne","MIVA","Quincy","W 3-1",4,NA,50,22,112,0.25,48,9,12,31,2,NA,14,2,66,NA
"2022-2023","04/01/2023","Purdue Fort Wayne","MIVA","Lindenwood","W 3-1",4,NA,45,16,100,0.29,42,10,11,34,8,NA,18,4,64,NA
"2022-2023","04/06/2023","Purdue Fort Wayne","MIVA","@ Ohio St.","L 0-3",3,NA,20,14,71,0.085,20,2,8,19,8,1,8,4,27,NA
"2022-2023","04/08/2023","Purdue Fort Wayne","MIVA","@ Ball St.","L 0-3",3,NA,36,15,86,0.244,33,1,12,27,5,NA,11,NA,42.5,NA
"2022-2023","04/15/2023","Purdue Fort Wayne","MIVA","@#4 Lewis 2023 MIVA MVB Tournament","L 1-3",4,NA,55,21,126,0.27,50,5,17,37,3,1,11,NA,66.5,NA
"2022-2023","01/19/2023","Quincy","MIVA","Limestone @Bristol, TN","W 3-2",5,NA,55,23,122,0.262,52,7,21,31,2,3,12,3,71,NA
"2022-2023","01/19/2023","Quincy","MIVA","@ King (TN)","L 1-3",4,NA,54,26,142,0.197,49,4,16,46,4,NA,12,2,64,NA
"2022-2023","01/20/2023","Quincy","MIVA","Lincoln Memorial @Bristol, TN","L 0-3",3,NA,29,13,71,0.225,29,3,14,11,4,NA,8,NA,36,1
"2022-2023","01/20/2023","Quincy","MIVA","Charleston (WV) @Bristol, TN","L 0-3",3,NA,30,14,78,0.205,28,2,14,12,4,1,10,2,38,NA
"2022-2023","01/25/2023","Quincy","MIVA","Maryville (MO)","W 3-0",3,NA,39,19,82,0.244,36,4,9,35,NA,1,8,NA,48,NA
"2022-2023","01/27/2023","Quincy","MIVA","Missouri S&T","W 3-0",3,NA,47,9,83,0.458,42,3,13,19,3,2,8,NA,56,NA
"2022-2023","02/04/2023","Quincy","MIVA","St. Ambrose","W 3-0",3,NA,37,11,65,0.4,29,11,7,21,2,2,8,NA,54,NA
"2022-2023","02/04/2023","Quincy","MIVA","Grand View","L 0-3",3,NA,23,22,74,0.014,21,3,11,21,4,4,10,NA,35,NA
"2022-2023","02/10/2023","Quincy","MIVA","Loyola Chicago","L 0-3",3,NA,28,18,67,0.149,27,3,14,15,8,3,2,NA,35,NA
"2022-2023","02/11/2023","Quincy","MIVA","Purdue Fort Wayne","L 0-3",3,NA,23,13,61,0.164,23,2,10,21,10,3,6,NA,31,NA
"2022-2023","02/15/2023","Quincy","MIVA","@ Lewis","L 0-3",3,NA,32,9,71,0.324,30,3,14,20,11,1,2,1,37,NA
"2022-2023","02/17/2023","Quincy","MIVA","@ McKendree","L 0-3",3,NA,36,21,87,0.172,34,3,15,19,2,NA,9,2,43.5,1
"2022-2023","02/24/2023","Quincy","MIVA","Ohio St.","L 0-3",3,NA,20,16,66,0.061,16,5,15,12,4,4,2,NA,30,NA
"2022-2023","02/25/2023","Quincy","MIVA","Ball St.","L 0-3",3,NA,35,16,84,0.226,35,3,15,21,2,3,9,NA,45.5,NA
"2022-2023","03/01/2023","Quincy","MIVA","MSOE","W 3-1",4,NA,46,16,90,0.333,46,7,17,32,7,5,8,NA,62,NA
"2022-2023","03/02/2023","Quincy","MIVA","Lindenwood","L 0-3",3,NA,36,15,82,0.256,35,3,16,21,9,3,2,NA,43,NA
"2022-2023","03/04/2023","Quincy","MIVA","Missouri Valley","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","03/06/2023","Quincy","MIVA","Cornerstone","L 2-3",5,NA,58,24,126,0.27,55,6,18,36,5,4,10,NA,73,NA
"2022-2023","03/09/2023","Quincy","MIVA","@ Missouri S&T","W 3-0",3,NA,37,13,79,0.304,33,7,6,16,4,3,4,NA,49,1
"2022-2023","03/10/2023","Quincy","MIVA","@ Maryville (MO)","W 3-1",4,NA,45,24,118,0.178,42,7,21,37,1,1,21,NA,63.5,NA
"2022-2023","03/18/2023","Quincy","MIVA","@ Lindenwood","L 0-3",3,NA,27,15,91,0.132,22,NA,15,26,11,NA,6,NA,30,NA
"2022-2023","03/24/2023","Quincy","MIVA","@ Ball St.","L 1-3",4,NA,54,20,115,0.296,51,1,13,41,NA,NA,8,NA,59,1
"2022-2023","03/25/2023","Quincy","MIVA","@ Ohio St.","L 0-3",3,NA,22,14,61,0.131,22,NA,14,9,8,NA,5,1,24.5,1
"2022-2023","03/30/2023","Quincy","MIVA","@ Purdue Fort Wayne","L 1-3",4,NA,44,16,93,0.301,42,2,17,32,9,NA,26,2,59,NA
"2022-2023","04/01/2023","Quincy","MIVA","@ Loyola Chicago","L 2-3",5,NA,46,21,116,0.216,44,5,17,29,10,3,12,2,60,NA
"2022-2023","04/06/2023","Quincy","MIVA","McKendree","W 3-2",5,NA,57,24,126,0.262,55,3,18,32,4,9,11,NA,74.5,NA
"2022-2023","04/08/2023","Quincy","MIVA","Lewis","L 1-3",4,NA,43,15,95,0.295,41,3,14,29,7,7,2,NA,54,NA
"2022-2023","04/15/2023","Quincy","MIVA","@#1 Ball St. 2023 MIVA MVB Tournament","L 0-3",3,NA,28,20,71,0.113,27,3,8,18,3,1,7,1,35.5,NA
"2022-2023","01/06/2023","BYU","MPSF","McKendree","W 3-0",3,NA,29,11,63,0.286,28,5,17,22,2,2,13,1,42.5,NA
"2022-2023","01/07/2023","BYU","MPSF","Lewis","W 3-1",4,NA,54,15,90,0.433,51,7,20,24,2,NA,13,3,67.5,3
"2022-2023","01/20/2023","BYU","MPSF","FDU","W 3-0",3,NA,33,13,68,0.294,33,5,12,19,2,1,26,1,52,1
"2022-2023","01/21/2023","BYU","MPSF","FDU","W 3-0",3,NA,34,8,66,0.394,31,1,14,30,2,1,4,2,38,NA
"2022-2023","01/25/2023","BYU","MPSF","@ UC Irvine","L 0-3",3,NA,39,23,98,0.163,38,2,13,20,3,NA,12,NA,47,NA
"2022-2023","01/27/2023","BYU","MPSF","@ UC Irvine","W 3-2",5,NA,55,22,130,0.254,54,3,15,35,10,1,NA,3,80,NA
"2022-2023","02/02/2023","BYU","MPSF","@ Ball St.","W 3-1",4,NA,56,19,129,0.287,51,9,7,40,2,1,17,2,74.5,NA
"2022-2023","02/03/2023","BYU","MPSF","@ Ball St.","L 1-3",4,NA,52,26,112,0.232,49,3,16,40,7,1,6,2,59,NA
"2022-2023","02/10/2023","BYU","MPSF","UC Santa Barbara","W 3-1",4,NA,49,16,111,0.297,43,5,19,33,2,1,17,1,63.5,1
"2022-2023","02/11/2023","BYU","MPSF","UC Santa Barbara","W 3-1",4,NA,54,18,120,0.3,50,4,21,36,2,NA,13,NA,64.5,1
"2022-2023","02/17/2023","BYU","MPSF","@ UCLA","L 0-3",3,NA,29,15,62,0.226,28,2,12,16,5,2,8,1,37,1
"2022-2023","02/18/2023","BYU","MPSF","@ UCLA","L 0-3",3,NA,35,12,74,0.311,32,1,11,17,5,1,2,2,38,1
"2022-2023","02/24/2023","BYU","MPSF","@ CUI","W 3-0",3,NA,33,11,70,0.314,31,4,14,20,3,6,12,1,49,NA
"2022-2023","02/25/2023","BYU","MPSF","@ CUI","W 3-2",5,NA,63,21,145,0.29,62,3,26,41,9,1,22,NA,78,NA
"2022-2023","03/03/2023","BYU","MPSF","@ Grand Canyon","L 0-3",3,NA,39,13,76,0.342,38,1,14,18,5,4,NA,NA,44,1
"2022-2023","03/04/2023","BYU","MPSF","@ Grand Canyon","L 2-3",5,NA,50,15,117,0.299,48,5,15,36,12,NA,10,NA,71,NA
"2022-2023","03/10/2023","BYU","MPSF","Ohio St.","W 3-1",4,NA,49,20,119,0.244,49,6,12,42,5,2,22,1,68,2
"2022-2023","03/11/2023","BYU","MPSF","Ohio St.","W 3-2",5,NA,57,18,119,0.328,51,3,17,28,8,1,27,NA,74.5,NA
"2022-2023","03/24/2023","BYU","MPSF","Pepperdine","W 3-2",5,NA,58,19,138,0.283,54,3,22,37,NA,3,20,NA,74,1
"2022-2023","03/25/2023","BYU","MPSF","Pepperdine","W 3-2",5,NA,53,15,121,0.314,51,8,23,32,5,1,31,1,77.5,NA
"2022-2023","03/30/2023","BYU","MPSF","Southern California","W 3-1",4,NA,58,16,113,0.372,54,6,18,30,2,NA,10,NA,69,NA
"2022-2023","03/31/2023","BYU","MPSF","Southern California","W 3-1",4,NA,57,13,109,0.404,54,7,20,30,3,3,14,2,74,1
"2022-2023","04/14/2023","BYU","MPSF","Stanford","W 3-1",4,NA,45,20,114,0.219,44,3,18,33,3,NA,32,NA,64,1
"2022-2023","04/15/2023","BYU","MPSF","Stanford","W 3-0",3,NA,38,12,86,0.302,37,4,11,27,NA,NA,14,1,49,NA
"2022-2023","04/19/2023","BYU","MPSF","#7 CUI @Stanford, CA (2023 MPSF MVB Tournament)","W 3-1",4,NA,51,22,111,0.261,48,10,16,34,3,1,14,NA,69,NA
"2022-2023","04/20/2023","BYU","MPSF","@#3 Stanford 2023 MPSF MVB Tournament","L 2-3",5,NA,50,29,141,0.149,48,7,12,46,6,3,23,1,71.5,NA
"2022-2023","01/03/2023","CUI","MPSF","Keyano (CAN)","W 3-0",3,NA,36,17,87,0.218,35,8,18,24,2,3,12,NA,53,NA
"2022-2023","01/11/2023","CUI","MPSF","Vanguard","W 3-0",3,NA,36,18,91,0.198,33,5,10,35,4,1,9,NA,46.5,NA
"2022-2023","01/18/2023","CUI","MPSF","Princeton","L 1-3",4,NA,41,12,84,0.345,38,6,15,31,NA,NA,8,NA,51,NA
"2022-2023","01/19/2023","CUI","MPSF","Menlo","W 3-1",4,NA,62,14,113,0.425,59,2,15,38,5,4,14,2,75,NA
"2022-2023","01/20/2023","CUI","MPSF","@ UC Irvine","L 0-3",3,NA,28,24,81,0.049,27,2,8,23,5,NA,6,1,33,NA
"2022-2023","01/21/2023","CUI","MPSF","UC Irvine","L 0-3",3,NA,22,13,68,0.132,22,3,12,16,3,NA,NA,1,25,NA
"2022-2023","02/02/2023","CUI","MPSF","Loyola Chicago","W 3-1",4,NA,53,21,124,0.258,50,5,10,64,6,1,8,3,63,NA
"2022-2023","02/09/2023","CUI","MPSF","Benedictine Mesa","L 2-3",5,NA,47,22,139,0.18,46,3,13,47,3,2,7,NA,55.5,NA
"2022-2023","02/10/2023","CUI","MPSF","Master's","L 1-3",4,NA,45,23,127,0.173,43,5,7,50,3,2,12,1,58,3
"2022-2023","02/16/2023","CUI","MPSF","@ Hawaii","L 1-3",4,NA,47,22,121,0.207,44,1,9,36,4,2,7,3,53.5,NA
"2022-2023","02/17/2023","CUI","MPSF","@ Hawaii","L 0-3",3,NA,34,14,85,0.235,34,4,10,26,3,NA,4,NA,40,2
"2022-2023","02/17/2023","CUI","MPSF","@ UC San Diego","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/21/2023","CUI","MPSF","UC San Diego","W 3-1",4,NA,48,19,103,0.282,45,7,10,35,NA,5,6,2,63,3
"2022-2023","02/24/2023","CUI","MPSF","BYU","L 0-3",3,NA,27,20,72,0.097,26,3,13,21,4,2,2,2,33,NA
"2022-2023","02/24/2023","CUI","MPSF","@ Long Beach St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/25/2023","CUI","MPSF","BYU","L 2-3",5,NA,60,21,132,0.295,60,9,22,49,3,3,13,NA,78.5,1
"2022-2023","03/01/2023","CUI","MPSF","@ UCLA","L 0-3",3,NA,21,18,77,0.039,20,NA,12,24,4,NA,NA,NA,21,NA
"2022-2023","03/03/2023","CUI","MPSF","UCLA","L 0-3",3,NA,23,10,66,0.197,23,4,9,18,13,1,NA,NA,28,NA
"2022-2023","03/04/2023","CUI","MPSF","Penn St.","L 0-3",3,NA,25,19,98,0.061,24,1,12,38,4,4,9,1,34.5,NA
"2022-2023","03/15/2023","CUI","MPSF","Daemen","W 3-0",3,NA,32,11,79,0.266,31,8,7,39,4,NA,4,NA,42,NA
"2022-2023","03/24/2023","CUI","MPSF","@ Grand Canyon","W 3-2",5,NA,59,15,111,0.396,52,5,21,23,6,6,6,NA,73,1
"2022-2023","03/25/2023","CUI","MPSF","@ Grand Canyon","L 0-3",3,NA,38,18,97,0.206,36,3,15,21,7,2,2,1,44,NA
"2022-2023","03/31/2023","CUI","MPSF","@ Stanford","L 0-3",3,NA,23,18,68,0.074,22,3,9,17,8,NA,9,NA,30.5,NA
"2022-2023","04/01/2023","CUI","MPSF","@ Stanford","L 0-3",3,NA,34,19,90,0.167,32,NA,13,33,4,NA,9,1,38.5,NA
"2022-2023","04/06/2023","CUI","MPSF","Pepperdine","W 3-1",4,NA,48,13,93,0.376,45,3,11,22,2,8,15,NA,66.5,NA
"2022-2023","04/08/2023","CUI","MPSF","@ Pepperdine","L 0-3",3,NA,37,10,76,0.355,36,2,10,18,7,NA,10,2,44,1
"2022-2023","04/13/2023","CUI","MPSF","Southern California","L 2-3",5,NA,52,23,115,0.252,52,3,19,42,9,3,6,NA,61,1
"2022-2023","04/15/2023","CUI","MPSF","@ Southern California","L 0-3",3,NA,34,16,85,0.212,33,NA,10,26,7,2,6,1,39,1
"2022-2023","04/19/2023","CUI","MPSF","#2 BYU @Stanford, CA (2023 MPSF MVB Tournament)","L 1-3",4,NA,39,14,96,0.26,39,3,19,29,10,2,17,3,52.5,NA
"2022-2023","01/06/2023","Grand Canyon","MPSF","Lindenwood","W 3-1",4,NA,52,17,103,0.34,42,4,11,38,3,6,10,NA,67,NA
"2022-2023","01/08/2023","Grand Canyon","MPSF","Lindenwood","W 3-0",3,NA,36,11,70,0.357,33,4,15,22,3,4,7,NA,47.5,1
"2022-2023","01/13/2023","Grand Canyon","MPSF","@ George Mason","W 3-0",3,NA,42,9,69,0.478,36,4,9,24,7,3,17,NA,57.5,NA
"2022-2023","01/14/2023","Grand Canyon","MPSF","Ohio St. @Fairfax, VA","W 3-2",5,NA,47,16,95,0.326,45,6,20,24,4,1,12,NA,60,NA
"2022-2023","01/27/2023","Grand Canyon","MPSF","Erskine","W 3-0",3,NA,43,10,80,0.413,38,6,14,25,3,3,2,NA,53,1
"2022-2023","01/29/2023","Grand Canyon","MPSF","UC San Diego","W 3-0",3,NA,33,9,73,0.329,31,4,17,26,3,7,4,NA,46,NA
"2022-2023","01/31/2023","Grand Canyon","MPSF","Lees-McRae","W 3-0",3,NA,38,6,65,0.492,36,7,12,21,1,5,2,1,51,NA
"2022-2023","02/01/2023","Grand Canyon","MPSF","Lees-McRae","W 3-1",4,NA,45,11,79,0.43,43,5,10,24,4,6,6,1,59,1
"2022-2023","02/03/2023","Grand Canyon","MPSF","UC Irvine","W 3-1",4,NA,47,13,82,0.415,45,8,17,28,7,4,2,NA,60,1
"2022-2023","02/04/2023","Grand Canyon","MPSF","UC Irvine","W 3-2",5,NA,66,20,138,0.333,64,4,NA,29,6,7,12,2,83,1
"2022-2023","02/10/2023","Grand Canyon","MPSF","Arizona Christian","W 3-0",3,NA,45,12,81,0.407,43,5,13,29,4,2,2,NA,53,NA
"2022-2023","02/15/2023","Grand Canyon","MPSF","@ Southern California","W 3-1",4,NA,49,24,121,0.207,46,6,14,36,3,2,17,6,65.5,1
"2022-2023","02/17/2023","Grand Canyon","MPSF","@ Southern California","W 3-1",4,NA,54,21,116,0.284,50,3,17,34,3,1,20,5,68,NA
"2022-2023","02/22/2023","Grand Canyon","MPSF","@ Pepperdine","W 3-2",5,NA,58,12,110,0.418,53,7,21,29,5,NA,14,6,72,NA
"2022-2023","02/24/2023","Grand Canyon","MPSF","@ Pepperdine","L 2-3",5,NA,50,20,100,0.3,48,4,24,29,9,4,22,4,69,NA
"2022-2023","03/03/2023","Grand Canyon","MPSF","BYU","W 3-0",3,NA,40,9,75,0.413,35,5,12,20,1,6,2,3,52,NA
"2022-2023","03/04/2023","Grand Canyon","MPSF","BYU","W 3-2",5,NA,66,23,134,0.321,60,12,21,40,5,4,6,NA,85,NA
"2022-2023","03/08/2023","Grand Canyon","MPSF","Ball St.","W 3-0",3,NA,53,7,90,0.511,49,1,14,24,1,3,NA,2,57,NA
"2022-2023","03/10/2023","Grand Canyon","MPSF","Olivet Nazarene","W 3-0",3,NA,43,6,66,0.561,38,5,14,24,2,6,NA,NA,54,NA
"2022-2023","03/15/2023","Grand Canyon","MPSF","Princeton","W 3-0",3,NA,30,11,68,0.279,30,5,13,23,3,8,2,2,44,NA
"2022-2023","03/17/2023","Grand Canyon","MPSF","Princeton","W 3-0",3,NA,37,16,78,0.269,34,4,14,27,2,6,4,1,49,NA
"2022-2023","03/24/2023","Grand Canyon","MPSF","CUI","L 2-3",5,NA,64,19,114,0.395,59,6,19,31,5,8,2,NA,79,NA
"2022-2023","03/25/2023","Grand Canyon","MPSF","CUI","W 3-0",3,NA,46,13,90,0.367,41,7,19,30,3,6,2,1,60,NA
"2022-2023","03/31/2023","Grand Canyon","MPSF","UCLA","L 1-3",4,NA,56,24,125,0.256,51,1,15,36,7,1,2,NA,59,NA
"2022-2023","04/01/2023","Grand Canyon","MPSF","UCLA","L 0-3",3,NA,40,17,87,0.264,38,2,11,20,2,4,NA,1,46,NA
"2022-2023","04/07/2023","Grand Canyon","MPSF","@ Stanford","L 0-3",3,NA,28,19,74,0.122,28,2,10,23,6,1,5,NA,33.5,NA
"2022-2023","04/08/2023","Grand Canyon","MPSF","@ Stanford","L 2-3",5,NA,56,16,105,0.381,54,1,21,28,8,1,17,2,66.5,NA
"2022-2023","04/19/2023","Grand Canyon","MPSF","#5 Pepperdine @Stanford, CA (2023 MPSF MVB Tournament)","W 3-0",3,NA,35,9,68,0.382,33,6,11,22,6,NA,20,3,51,NA
"2022-2023","04/20/2023","Grand Canyon","MPSF","#1 UCLA @Stanford, CA (2023 MPSF MVB Tournament)","L 0-3",3,NA,34,15,81,0.235,32,5,9,18,5,2,13,1,47.5,NA
"2022-2023","05/02/2023","Grand Canyon","MPSF","Long Beach St. @Fairfax, VA (2023 NC MVB Championship)","L 1-3",4,NA,53,21,124,0.258,52,3,16,35,2,1,11,3,62.5,1
"2022-2023","01/04/2023","Pepperdine","MPSF","Lincoln Memorial","W 3-0",3,NA,38,15,93,0.247,38,7,10,38,3,1,12,2,52,1
"2022-2023","01/13/2023","Pepperdine","MPSF","Master's","W 3-0",3,NA,43,12,70,0.443,40,11,16,11,5,NA,6,NA,57,NA
"2022-2023","01/14/2023","Pepperdine","MPSF","Emmanuel (GA)","W 3-0",3,NA,48,7,76,0.539,45,9,16,32,1,NA,7,2,60.5,NA
"2022-2023","01/16/2023","Pepperdine","MPSF","Princeton","W 3-0",3,NA,45,8,75,0.493,44,5,13,24,1,1,11,3,56.5,NA
"2022-2023","01/20/2023","Pepperdine","MPSF","Penn St. @Austin, TX","L 1-3",4,NA,48,19,104,0.279,44,6,13,28,8,NA,4,2,56,NA
"2022-2023","01/21/2023","Pepperdine","MPSF","Lewis @Austin, TX","W 3-1",4,NA,64,14,112,0.446,62,11,23,29,6,NA,12,NA,81,NA
"2022-2023","01/27/2023","Pepperdine","MPSF","NJIT @Fairfax, VA","W 3-1",4,NA,46,23,97,0.237,41,11,13,29,5,1,16,NA,66,2
"2022-2023","01/28/2023","Pepperdine","MPSF","@ George Mason","W 3-0",3,NA,38,3,65,0.538,35,7,9,23,3,4,12,NA,55,2
"2022-2023","02/01/2023","Pepperdine","MPSF","UC Santa Barbara","W 3-0",3,NA,46,10,99,0.364,41,1,13,26,1,2,12,2,55,NA
"2022-2023","02/03/2023","Pepperdine","MPSF","@ UC Santa Barbara","L 2-3",5,NA,60,23,124,0.298,58,5,14,36,7,1,6,4,69,1
"2022-2023","02/08/2023","Pepperdine","MPSF","UC Irvine","L 2-3",5,NA,62,30,131,0.244,55,6,28,35,9,2,8,2,74,NA
"2022-2023","02/10/2023","Pepperdine","MPSF","@ UC Irvine","L 1-3",4,NA,54,25,109,0.266,49,3,19,34,13,NA,12,NA,63,2
"2022-2023","02/17/2023","Pepperdine","MPSF","@ Stanford","W 3-0",3,NA,48,8,70,NA,47,9,18,20,3,NA,6,1,60,NA
"2022-2023","02/18/2023","Pepperdine","MPSF","@ Stanford","L 2-3",5,NA,67,19,124,0.387,66,4,26,31,8,1,8,1,76,NA
"2022-2023","02/22/2023","Pepperdine","MPSF","Grand Canyon","L 2-3",5,NA,64,17,118,0.398,62,5,24,31,7,NA,11,3,74.5,2
