"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2021-2022","02/12/2022","Maryville (MO)","DI Independent","@ Wittenberg","W 3-0",3,NA,28,10,76,0.237,26,7,15,35,4,2,16,NA,45,1
"2021-2022","02/12/2022","Maryville (MO)","DI Independent","@ Central St. (OH)","W 3-2",5,NA,66,33,165,0.2,65,2,17,75,7,9,NA,NA,77,NA
"2021-2022","02/16/2022","Maryville (MO)","DI Independent","@ Mo. Baptist","L 1-3",4,NA,30,20,94,0.106,29,3,17,29,9,4,14,NA,44,1
"2021-2022","02/19/2022","Maryville (MO)","DI Independent","Graceland (IA)","W 2-0",3,NA,22,16,78,0.077,20,8,13,36,4,2,20,NA,42,NA
"2021-2022","02/19/2022","Maryville (MO)","DI Independent","@ UHSP","W 3-1",4,NA,49,21,104,0.269,45,13,16,43,3,2,8,1,68,NA
"2021-2022","02/23/2022","Maryville (MO)","DI Independent","Fontbonne","W 3-1",4,NA,47,20,130,0.208,44,7,13,45,5,2,19,NA,65.5,1
"2021-2022","02/26/2022(2)","Maryville (MO)","DI Independent","@ Kentucky St.","W 3-0",3,NA,32,19,83,0.157,28,6,15,31,NA,NA,8,2,42,NA
"2021-2022","02/26/2022","Maryville (MO)","DI Independent","@ Kentucky St.","W 3-0",3,NA,34,13,78,0.269,31,3,11,23,3,5,6,1,45,1
"2021-2022","03/02/2022","Maryville (MO)","DI Independent","@ Fontbonne","L 1-3",4,NA,46,30,122,0.131,46,2,12,42,1,NA,12,NA,54,NA
"2021-2022","03/05/2022","Maryville (MO)","DI Independent","Cornerstone","W 3-1",4,NA,51,14,109,0.339,48,8,15,48,4,4,NA,1,77.5,NA
"2021-2022","03/05/2022","Maryville (MO)","DI Independent","Thomas More","W 3-1",4,NA,42,26,97,0.165,38,10,17,27,1,2,15,NA,61.5,NA
"2021-2022","03/05/2022","Maryville (MO)","DI Independent","@ Cumberland (TN)","L 2-3",5,NA,39,19,127,0.157,37,3,16,45,3,4,14,NA,53,NA
"2021-2022","03/07/2022","Maryville (MO)","DI Independent","@ Fort Valley St.","W 3-0",3,NA,36,15,81,0.259,30,3,16,19,3,3,10,NA,47,NA
"2021-2022","03/08/2022(1)","Maryville (MO)","DI Independent","@ Morehouse","W 3-0",3,NA,24,9,59,0.254,22,NA,13,27,2,5,4,3,54,NA
"2021-2022","03/08/2022(2)","Maryville (MO)","DI Independent","@ Morehouse","W 3-0",3,NA,38,11,68,0.397,33,19,16,29,2,3,4,NA,62,NA
"2021-2022","03/09/2022(1)","Maryville (MO)","DI Independent","@ Benedict","L 1-3",4,NA,47,30,124,0.137,42,7,16,32,7,4,NA,NA,58,1
"2021-2022","03/09/2022(2)","Maryville (MO)","DI Independent","@ Benedict","W 3-1",4,NA,47,26,114,0.184,41,7,14,35,2,11,2,NA,66,1
"2021-2022","03/12/2022","Maryville (MO)","DI Independent","Judson (IL)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","03/13/2022","Maryville (MO)","DI Independent","Cumberland (TN)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","03/15/2022","Maryville (MO)","DI Independent","Lincoln (IL)","W 3-2",5,NA,56,29,125,0.216,48,11,18,33,8,2,21,2,79.5,NA
"2021-2022","03/19/2022","Maryville (MO)","DI Independent","Kan. Wesleyan","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","03/19/2022","Maryville (MO)","DI Independent","Kentucky St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/13/2022","Queens (NC)","DI Independent","@ Emmanuel (GA)","L 2-3",5,NA,50,20,140,0.214,45,1,19,57,9,NA,26,3,64,NA
"2021-2022","01/15/2022","Queens (NC)","DI Independent","Lees-McRae","W 3-0",3,NA,30,15,89,0.169,29,13,8,37,4,2,10,2,50,NA
"2021-2022","01/18/2022","Queens (NC)","DI Independent","Mount Olive","L 1-3",4,NA,44,27,127,0.134,44,3,9,43,4,2,15,2,56.5,NA
"2021-2022","01/21/2022","Queens (NC)","DI Independent","@ Harvard","L 0-3",3,NA,27,13,61,0.23,26,1,11,17,10,NA,6,NA,31,2
"2021-2022","01/22/2022","Queens (NC)","DI Independent","King (TN) @Cambridge, MA","W 3-2",5,NA,57,21,125,0.288,51,3,18,39,6,2,16,5,70,NA
"2021-2022","01/28/2022","Queens (NC)","DI Independent","Barton","W 3-0",3,NA,38,9,75,0.387,33,8,13,25,4,1,8,NA,51,NA
"2021-2022","01/29/2022","Queens (NC)","DI Independent","Charleston (WV)","W 3-1",4,NA,49,19,111,0.27,47,5,20,40,4,2,10,1,61,NA
"2021-2022","02/04/2022","Queens (NC)","DI Independent","Hawaii @Austin, TX","L 0-3",3,NA,15,16,56,-0.018,14,2,9,18,17,2,6,1,22,NA
"2021-2022","02/05/2022","Queens (NC)","DI Independent","FDU @Austin, TX","W 3-1",4,NA,53,18,115,0.304,50,5,18,43,3,1,24,2,71,NA
"2021-2022","02/11/2022","Queens (NC)","DI Independent","@ Lincoln Memorial","L 1-3",4,NA,34,20,82,0.171,31,4,16,17,10,1,15,NA,46.5,3
"2021-2022","02/12/2022","Queens (NC)","DI Independent","@ Tusculum","W 3-0",3,NA,38,19,86,0.221,32,8,11,21,4,1,14,1,54,1
"2021-2022","02/18/2022","Queens (NC)","DI Independent","@ Saint Francis","L 0-3",3,NA,29,14,73,0.205,27,NA,12,25,7,NA,6,NA,32,NA
"2021-2022","02/19/2022","Queens (NC)","DI Independent","@ George Mason","L 2-3",5,NA,48,25,116,0.198,42,8,15,43,15,3,12,2,65,NA
"2021-2022","02/24/2022","Queens (NC)","DI Independent","Limestone","W 3-1",4,NA,59,21,123,0.309,56,5,9,36,4,3,4,2,69,1
"2021-2022","02/25/2022","Queens (NC)","DI Independent","Belmont Abbey","W 3-2",5,NA,58,24,117,0.291,53,10,19,41,7,4,14,2,79,NA
"2021-2022","03/02/2022","Queens (NC)","DI Independent","@ Barton","W 3-1",4,NA,55,23,150,0.213,51,4,16,73,2,3,19,NA,71.5,NA
"2021-2022","03/05/2022","Queens (NC)","DI Independent","King (TN)","L 0-3",3,NA,36,19,109,0.156,35,2,11,36,7,NA,2,2,39,NA
"2021-2022","03/18/2022","Queens (NC)","DI Independent","North Greenville","L 0-3",3,NA,26,19,83,0.084,23,2,10,29,7,2,4,2,32,NA
"2021-2022","03/19/2022","Queens (NC)","DI Independent","@ King (TN)","L 2-3",5,NA,NA,33,160,0.281,NA,6,20,56,6,2,11,1,NA,NA
"2021-2022","03/25/2022","Queens (NC)","DI Independent","Lincoln Memorial","L 0-3",3,NA,30,18,87,0.138,29,3,16,19,6,1,14,NA,41,NA
"2021-2022","03/26/2022","Queens (NC)","DI Independent","Tusculum","W 3-1",4,NA,51,11,106,0.377,51,6,14,38,9,5,4,1,64,1
"2021-2022","03/29/2022","Queens (NC)","DI Independent","@ Lees-McRae","W 3-0",3,NA,36,11,81,0.309,34,8,9,25,4,1,12,NA,51,NA
"2021-2022","04/01/2022","Queens (NC)","DI Independent","@ Belmont Abbey","W 3-2",5,NA,62,26,135,0.267,57,3,17,44,9,1,12,2,72,1
"2021-2022","04/05/2022","Queens (NC)","DI Independent","@ Mount Olive","W 3-2",5,NA,49,25,121,0.198,47,7,18,57,4,6,16,NA,70,NA
"2021-2022","04/09/2022","Queens (NC)","DI Independent","D'Youville @Philippi, WV","W 3-0",3,NA,45,8,106,0.349,40,2,14,38,2,2,10,NA,54,2
"2021-2022","04/09/2022","Queens (NC)","DI Independent","@ Alderson Broaddus","W 3-1",4,NA,60,14,115,0.4,50,9,15,48,5,NA,10,NA,74,2
"2021-2022","04/14/2022","Queens (NC)","DI Independent","@ Limestone","W 3-1",4,NA,45,22,111,0.207,43,6,18,30,3,3,17,2,62.5,1
"2021-2022","04/22/2022","Queens (NC)","DI Independent","#3 D'Youville 2022 IVA Tournament","W 3-0",3,NA,28,6,57,0.386,22,9,14,20,4,7,6,1,47,1
"2021-2022","04/22/2022","Queens (NC)","DI Independent","#1 Daemen 2022 IVA Tournament","L 1-3",4,NA,44,20,110,0.218,41,6,18,26,6,4,10,NA,59,NA
"2021-2022","04/23/2022","Queens (NC)","DI Independent","#3 Limestone 2022 IVA Tournament","W 3-0",3,NA,35,13,74,0.297,29,11,10,19,3,1,12,2,53,NA
"2021-2022","01/11/2022","Tusculum","DI Independent","North Greenville","L 1-3",4,NA,36,22,101,0.139,32,4,19,35,8,3,4,NA,45,2
"2021-2022","01/15/2022","Tusculum","DI Independent","@ Ball St.","L 0-3",3,NA,22,17,70,0.071,18,NA,12,16,14,NA,2,NA,23,NA
"2021-2022","01/21/2022","Tusculum","DI Independent","Benedict @Fort Valley, GA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/21/2022","Tusculum","DI Independent","@ Fort Valley St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/31/2022","Tusculum","DI Independent","@ Erskine","L 1-3",4,NA,34,23,88,0.125,33,7,20,22,3,3,6,2,47,3
"2021-2022","02/01/2022","Tusculum","DI Independent","@ North Greenville","L 0-3",3,NA,21,21,73,NA,20,3,12,20,7,3,2,3,28,1
"2021-2022","02/04/2022","Tusculum","DI Independent","Alderson Broaddus","W 3-1",4,NA,49,24,125,0.2,45,11,20,39,7,1,17,1,69.5,1
"2021-2022","02/05/2022","Tusculum","DI Independent","Erskine","L 1-3",4,NA,43,30,115,0.113,41,5,21,33,6,3,14,3,58,3
"2021-2022","02/11/2022","Tusculum","DI Independent","Limestone","L 0-3",3,NA,24,20,77,0.052,24,6,10,12,4,2,2,NA,33,4
"2021-2022","02/12/2022","Tusculum","DI Independent","Queens (NC)","L 0-3",3,NA,27,16,71,0.155,25,4,10,25,8,4,10,1,40,2
"2021-2022","02/18/2022","Tusculum","DI Independent","Fort Valley St.","W 3-0",3,NA,32,8,63,0.381,28,6,10,17,1,2,8,1,44,3
"2021-2022","02/22/2022","Tusculum","DI Independent","@ Emmanuel (GA)","W 3-2",5,NA,50,30,141,0.142,45,7,13,45,2,1,28,5,72,1
"2021-2022","02/26/2022","Tusculum","DI Independent","Southern Va. @Ashland, VA","W 3-0",3,NA,35,9,86,0.302,31,7,10,19,NA,4,4,NA,48,NA
